Name,Team,date,GA1,GA2,GA3,GA
원종현,NC,07월 10일,0,0,0,2
원종현,NC,07월 11일,0,0,2,0
윌슨,LG,04월 12일,2,3,3,0
윌슨,LG,04월 18일,3,3,0,3
윌슨,LG,04월 29일,3,0,3,2
윌슨,LG,05월 05일,0,3,2,3
윌슨,LG,05월 11일,3,2,3,6
윌슨,LG,05월 17일,2,3,6,2
윌슨,LG,05월 23일,3,6,2,2
윌슨,LG,05월 29일,6,2,2,3
윌슨,LG,06월 03일,2,2,3,0
윌슨,LG,06월 09일,2,3,0,0
윌슨,LG,06월 15일,3,0,0,1
윌슨,LG,06월 21일,0,0,1,4
윌슨,LG,06월 27일,0,1,4,2
윌슨,LG,07월 03일,1,4,2,3
윌슨,LG,07월 08일,4,2,3,1
유승철,KIA,04월 12일,0,2,1,0
유승철,KIA,04월 20일,2,1,0,0
유승철,KIA,04월 22일,1,0,0,1
유승철,KIA,04월 27일,0,0,1,0
유승철,KIA,05월 05일,0,1,0,2
유승철,KIA,05월 08일,1,0,2,0
유승철,KIA,05월 13일,0,2,0,0
유승철,KIA,05월 16일,2,0,0,0
유승철,KIA,05월 22일,0,0,0,0
유승철,KIA,05월 26일,0,0,0,3
유승철,KIA,05월 30일,0,0,3,0
유승철,KIA,06월 13일,0,3,0,0
유승철,KIA,06월 20일,3,0,0,0
유승철,KIA,06월 30일,0,0,0,0
유승철,KIA,07월 03일,0,0,0,0
유승철,KIA,07월 06일,0,0,0,0
유원상,NC,03월 30일,0,0,0,0
유원상,NC,04월 03일,0,0,0,0
유원상,NC,04월 05일,0,0,0,3
유원상,NC,04월 13일,0,0,3,1
유원상,NC,04월 21일,0,3,1,1
유원상,NC,04월 24일,3,1,1,0
유원상,NC,04월 27일,1,1,0,1
유원상,NC,04월 29일,1,0,1,1
유원상,NC,05월 02일,0,1,1,2
유원상,NC,05월 03일,1,1,2,3
유원상,NC,05월 06일,1,2,3,0
유원상,NC,05월 09일,2,3,0,2
유원상,NC,05월 10일,3,0,2,1
유원상,NC,05월 22일,0,2,1,0
유원상,NC,05월 24일,2,1,0,0
유원상,NC,05월 25일,1,0,0,4
유원상,NC,05월 29일,0,0,4,0
유원상,NC,06월 28일,0,4,0,0
유원상,NC,07월 03일,4,0,0,0
유원상,NC,07월 04일,0,0,0,1
유원상,NC,07월 12일,0,0,1,1
유희관,두산,04월 17일,4,1,5,5
유희관,두산,04월 22일,1,5,5,6
유희관,두산,04월 28일,5,5,6,5
유희관,두산,05월 04일,5,6,5,6
유희관,두산,05월 19일,6,5,6,1
유희관,두산,05월 25일,5,6,1,3
유희관,두산,05월 31일,6,1,3,2
유희관,두산,06월 06일,1,3,2,2
유희관,두산,06월 12일,3,2,2,2
유희관,두산,06월 17일,2,2,2,6
유희관,두산,06월 23일,2,2,6,4
유희관,두산,06월 29일,2,6,4,1
유희관,두산,07월 06일,6,4,1,6
유희관,두산,07월 12일,4,1,6,7
윤규진,한화,04월 22일,6,4,2,8
윤규진,한화,06월 10일,4,2,8,2
윤규진,한화,06월 16일,2,8,2,2
윤규진,한화,06월 22일,8,2,2,0
윤규진,한화,06월 28일,2,2,0,1
윤규진,한화,07월 04일,2,0,1,4
윤규진,한화,07월 10일,0,1,4,1
윤근영,KT,06월 24일,0,0,1,0
윤근영,KT,07월 11일,0,1,0,3
윤길현,롯데,05월 23일,0,0,1,0
윤길현,롯데,05월 26일,0,1,0,0
윤길현,롯데,05월 31일,1,0,0,1
윤길현,롯데,06월 02일,0,0,1,1
윤길현,롯데,06월 06일,0,1,1,0
윤길현,롯데,06월 09일,1,1,0,3
윤길현,롯데,06월 13일,1,0,3,0
윤길현,롯데,06월 20일,0,3,0,0
윤길현,롯데,06월 21일,3,0,0,2
윤길현,롯데,06월 23일,0,0,2,3
윤석민,KIA,06월 20일,5,5,6,1
윤석민,KIA,06월 22일,5,6,1,1
윤석민,KIA,06월 24일,6,1,1,0
윤석민,KIA,06월 29일,1,1,0,0
윤석민,KIA,07월 04일,1,0,0,0
윤성빈,롯데,04월 13일,2,3,2,2
윤성빈,롯데,04월 20일,3,2,2,3
윤성빈,롯데,04월 26일,2,2,3,5
윤성빈,롯데,05월 09일,2,3,5,3
윤성빈,롯데,05월 20일,3,5,3,1
윤성빈,롯데,05월 26일,5,3,1,3
윤성빈,롯데,06월 26일,3,1,3,6
윤성환,삼성,04월 14일,3,5,3,6
윤성환,삼성,04월 20일,5,3,6,4
윤성환,삼성,04월 26일,3,6,4,4
윤성환,삼성,05월 02일,6,4,4,5
윤성환,삼성,05월 08일,4,4,5,3
윤성환,삼성,05월 16일,4,5,3,6
윤성환,삼성,05월 22일,5,3,6,4
윤성환,삼성,05월 27일,3,6,4,8
윤성환,삼성,06월 13일,6,4,8,8
윤성환,삼성,06월 19일,4,8,8,5
윤성환,삼성,06월 24일,8,8,5,4
윤성환,삼성,07월 01일,8,5,4,3
윤성환,삼성,07월 08일,5,4,3,1
윤영삼,넥센,07월 11일,0,0,0,4
윤희상,SK,04월 08일,0,1,0,0
윤희상,SK,04월 10일,1,0,0,0
윤희상,SK,04월 14일,0,0,0,0
윤희상,SK,04월 17일,0,0,0,0
윤희상,SK,04월 21일,0,0,0,0
윤희상,SK,04월 27일,0,0,0,0
윤희상,SK,05월 18일,0,0,0,0
윤희상,SK,05월 20일,0,0,0,1
윤희상,SK,06월 02일,0,0,1,0
윤희상,SK,06월 06일,0,1,0,0
윤희상,SK,06월 07일,1,0,0,0
윤희상,SK,06월 12일,0,0,0,3
윤희상,SK,07월 10일,0,0,3,0
이동현,LG,05월 06일,0,0,0,1
이동현,LG,05월 11일,0,0,1,0
이동현,LG,05월 18일,0,1,0,0
이동현,LG,05월 20일,1,0,0,0
이동현,LG,05월 31일,0,0,0,1
이동현,LG,06월 14일,0,0,1,1
이동현,LG,06월 20일,0,1,1,0
이동현,LG,07월 04일,1,1,0,0
이동현,LG,07월 06일,1,0,0,4
이동현,LG,07월 10일,0,0,4,0
이명우,롯데,04월 24일,1,0,1,2
이명우,롯데,05월 09일,0,1,2,0
이명우,롯데,05월 19일,1,2,0,0
이명우,롯데,05월 30일,2,0,0,3
이명우,롯데,06월 17일,0,0,3,2
이명우,롯데,06월 23일,0,3,2,1
이명우,롯데,06월 29일,3,2,1,1
이명우,롯데,07월 05일,2,1,1,2
이명우,롯데,07월 07일,1,1,2,1
이민우,KIA,04월 20일,4,6,4,0
이민우,KIA,04월 21일,6,4,0,0
이민우,KIA,04월 25일,4,0,0,0
이민우,KIA,04월 27일,0,0,0,0
이민우,KIA,05월 01일,0,0,0,2
이민우,KIA,05월 10일,0,0,2,0
이민우,KIA,06월 08일,0,2,0,1
이민우,KIA,06월 14일,2,0,1,3
이민호,NC,04월 28일,0,0,0,0
이민호,NC,05월 02일,0,0,0,0
이민호,NC,05월 04일,0,0,0,0
이민호,NC,05월 08일,0,0,0,0
이민호,NC,05월 11일,0,0,0,2
이민호,NC,05월 15일,0,0,2,1
이민호,NC,05월 18일,0,2,1,0
이민호,NC,06월 02일,2,1,0,0
이민호,NC,06월 06일,1,0,0,0
이민호,NC,06월 07일,0,0,0,0
이민호,NC,06월 13일,0,0,0,0
이민호,NC,06월 14일,0,0,0,0
이민호,NC,06월 15일,0,0,0,0
이민호,NC,06월 21일,0,0,0,0
이민호,NC,06월 24일,0,0,0,1
이민호,NC,07월 03일,0,0,1,2
이민호,NC,07월 08일,0,1,2,0
이민호,NC,07월 10일,1,2,0,0
이민호,NC,07월 11일,2,0,0,1
이민호,NC,07월 12일,0,0,1,0
이보근,넥센,04월 12일,2,0,0,0
이보근,넥센,04월 14일,0,0,0,0
이보근,넥센,04월 17일,0,0,0,0
이보근,넥센,04월 25일,0,0,0,0
이보근,넥센,04월 29일,0,0,0,0
이보근,넥센,05월 08일,0,0,0,0
이보근,넥센,05월 10일,0,0,0,0
이보근,넥센,05월 11일,0,0,0,0
이보근,넥센,05월 15일,0,0,0,1
이보근,넥센,05월 19일,0,0,1,0
이보근,넥센,05월 20일,0,1,0,0
이보근,넥센,05월 24일,1,0,0,0
이보근,넥센,05월 26일,0,0,0,0
이보근,넥센,05월 30일,0,0,0,0
이보근,넥센,06월 03일,0,0,0,0
이보근,넥센,06월 19일,0,0,0,1
이보근,넥센,06월 20일,0,0,1,0
이보근,넥센,06월 23일,0,1,0,2
이보근,넥센,06월 27일,1,0,2,4
이보근,넥센,07월 04일,0,2,4,0
이보근,넥센,07월 07일,2,4,0,0
이상화,KT,04월 12일,0,0,0,0
이상화,KT,04월 15일,0,0,0,0
이상화,KT,04월 19일,0,0,0,0
이상화,KT,04월 22일,0,0,0,0
이승진,SK,05월 11일,0,2,0,0
이승진,SK,05월 13일,2,0,0,0
이승진,SK,05월 30일,0,0,0,2
이승진,SK,06월 02일,0,0,2,0
이승진,SK,06월 03일,0,2,0,0
이승진,SK,06월 06일,2,0,0,0
이승진,SK,06월 08일,0,0,0,0
이승진,SK,06월 17일,0,0,0,1
이승진,SK,06월 23일,0,0,1,2
이승호,넥센,06월 16일,0,0,2,0
이승호,넥센,06월 21일,0,2,0,0
이승호,넥센,07월 03일,2,0,0,2
이승호,넥센,07월 06일,0,0,2,1
이승호,넥센,07월 08일,0,2,1,1
이승호,넥센,07월 12일,2,1,1,1
이영하,두산,04월 01일,0,0,0,4
이영하,두산,04월 12일,0,0,4,1
이영하,두산,04월 18일,0,4,1,2
이영하,두산,04월 24일,4,1,2,3
이영하,두산,04월 29일,1,2,3,0
이영하,두산,05월 04일,2,3,0,2
이영하,두산,05월 10일,3,0,2,5
이영하,두산,05월 16일,0,2,5,3
이영하,두산,05월 23일,2,5,3,2
이영하,두산,05월 25일,5,3,2,3
이영하,두산,06월 03일,3,2,3,6
이영하,두산,06월 09일,2,3,6,0
이영하,두산,06월 15일,3,6,0,0
이영하,두산,06월 17일,6,0,0,3
이영하,두산,06월 20일,0,0,3,2
이영하,두산,07월 05일,0,3,2,0
이영하,두산,07월 08일,3,2,0,2
이영하,두산,07월 12일,2,0,2,2
이용찬,두산,05월 13일,1,2,2,0
이용찬,두산,05월 18일,2,2,0,0
이용찬,두산,05월 24일,2,0,0,0
이용찬,두산,05월 30일,0,0,0,3
이용찬,두산,06월 05일,0,0,3,7
이용찬,두산,06월 10일,0,3,7,0
이용찬,두산,06월 16일,3,7,0,3
이용찬,두산,06월 22일,7,0,3,10
이용찬,두산,06월 28일,0,3,10,0
이용찬,두산,07월 05일,3,10,0,1
이용찬,두산,07월 11일,10,0,1,0
이재학,NC,04월 15일,1,1,2,3
이재학,NC,04월 21일,1,2,3,4
이재학,NC,04월 27일,2,3,4,3
이재학,NC,05월 03일,3,4,3,5
이재학,NC,05월 09일,4,3,5,4
이재학,NC,05월 15일,3,5,4,1
이재학,NC,05월 20일,5,4,1,4
이재학,NC,05월 26일,4,1,4,0
이재학,NC,06월 01일,1,4,0,4
이재학,NC,06월 08일,4,0,4,4
이재학,NC,06월 14일,0,4,4,4
이재학,NC,06월 24일,4,4,4,1
이재학,NC,06월 30일,4,4,1,1
이재학,NC,07월 06일,4,1,1,3
이재학,NC,07월 12일,1,1,3,2
이종혁,KT,05월 08일,0,0,0,0
이종혁,KT,05월 09일,0,0,0,1
이종혁,KT,05월 17일,0,0,1,1
이종혁,KT,05월 20일,0,1,1,0
이종혁,KT,05월 23일,1,1,0,1
이종혁,KT,05월 26일,1,0,1,0
이종혁,KT,05월 27일,0,1,0,0
이종혁,KT,05월 31일,1,0,0,1
이종혁,KT,06월 02일,0,0,1,0
이종혁,KT,06월 06일,0,1,0,0
이종혁,KT,06월 07일,1,0,0,0
이종혁,KT,06월 10일,0,0,0,0
이종혁,KT,06월 13일,0,0,0,3
이종혁,KT,06월 15일,0,0,3,1
이종혁,KT,06월 20일,0,3,1,0
이종혁,KT,06월 21일,3,1,0,2
이종혁,KT,06월 23일,1,0,2,1
이종혁,KT,06월 27일,0,2,1,5
이종혁,KT,07월 04일,2,1,5,0
이종혁,KT,07월 05일,1,5,0,0
이종혁,KT,07월 06일,5,0,0,0
이종혁,KT,07월 08일,0,0,0,1
이태양,한화,04월 14일,0,0,1,0
이태양,한화,04월 19일,0,1,0,1
이태양,한화,04월 20일,1,0,1,1
이태양,한화,04월 27일,0,1,1,0
이태양,한화,05월 05일,1,1,0,2
이태양,한화,05월 11일,1,0,2,0
이태양,한화,05월 18일,0,2,0,0
이태양,한화,05월 20일,2,0,0,0
이태양,한화,05월 24일,0,0,0,1
이태양,한화,05월 26일,0,0,1,0
이태양,한화,05월 29일,0,1,0,0
이태양,한화,05월 30일,1,0,0,0
이태양,한화,06월 01일,0,0,0,0
이태양,한화,06월 03일,0,0,0,1
이태양,한화,06월 06일,0,0,1,0
이태양,한화,06월 08일,0,1,0,0
이태양,한화,06월 16일,1,0,0,1
이태양,한화,06월 17일,0,0,1,0
이태양,한화,06월 20일,0,1,0,0
이태양,한화,06월 23일,1,0,0,0
이태양,한화,06월 28일,0,0,0,0
이태양,한화,06월 29일,0,0,0,0
이태양,한화,07월 07일,0,0,0,0
이태양,한화,07월 08일,0,0,0,0
이태양,한화,07월 12일,0,0,0,0
이현승,두산,05월 23일,0,0,0,1
이현승,두산,05월 24일,0,0,1,0
이현승,두산,06월 02일,0,1,0,0
이현승,두산,06월 10일,1,0,0,0
이현승,두산,06월 16일,0,0,0,0
이현승,두산,06월 20일,0,0,0,0
이현승,두산,06월 22일,0,0,0,0
이현승,두산,07월 10일,0,0,0,0
이현호,두산,07월 08일,0,2,0,1
이현호,두산,07월 10일,2,0,1,0
이형범,NC,05월 30일,4,1,1,2
이형범,NC,06월 03일,1,1,2,0
이형범,NC,06월 17일,1,2,0,1
이형범,NC,06월 21일,2,0,1,0
이형범,NC,06월 28일,0,1,0,5
이형범,NC,07월 05일,1,0,5,3
임기영,KIA,05월 11일,4,4,2,6
임기영,KIA,05월 18일,4,2,6,1
임기영,KIA,05월 24일,2,6,1,9
임기영,KIA,05월 30일,6,1,9,3
임기영,KIA,06월 03일,1,9,3,2
임기영,KIA,06월 05일,9,3,2,0
임기영,KIA,06월 09일,3,2,0,0
임기영,KIA,06월 12일,2,0,0,0
임기영,KIA,06월 23일,0,0,0,4
임기영,KIA,07월 06일,0,0,4,4
임기영,KIA,07월 12일,0,4,4,4
임기준,KIA,06월 02일,0,3,0,1
임기준,KIA,06월 05일,3,0,1,0
임기준,KIA,06월 09일,0,1,0,0
임기준,KIA,06월 15일,1,0,0,0
임기준,KIA,06월 16일,0,0,0,0
임기준,KIA,06월 24일,0,0,0,2
임기준,KIA,06월 29일,0,0,2,0
임기준,KIA,07월 07일,0,2,0,2
임기준,KIA,07월 12일,2,0,2,0
임준혁,SK,06월 02일,0,2,0,0
임준혁,SK,06월 07일,2,0,0,2
임준혁,SK,06월 15일,0,0,2,2
임찬규,LG,04월 15일,3,2,4,3
임찬규,LG,04월 21일,2,4,3,2
임찬규,LG,04월 27일,4,3,2,1
임찬규,LG,05월 03일,3,2,1,4
임찬규,LG,05월 09일,2,1,4,1
임찬규,LG,05월 16일,1,4,1,2
임찬규,LG,05월 22일,4,1,2,1
임찬규,LG,05월 27일,1,2,1,5
임찬규,LG,06월 02일,2,1,5,2
임찬규,LG,06월 08일,1,5,2,2
임찬규,LG,06월 14일,5,2,2,10
임찬규,LG,06월 20일,2,2,10,8
임찬규,LG,07월 04일,2,10,8,3
임창민,NC,04월 04일,0,0,0,0
임창민,NC,04월 08일,0,0,0,3
임창민,NC,04월 10일,0,0,3,2
임창용,KIA,04월 10일,0,0,0,0
임창용,KIA,04월 17일,0,0,0,0
임창용,KIA,04월 27일,0,0,0,1
임창용,KIA,05월 02일,0,0,1,0
임창용,KIA,05월 03일,0,1,0,0
임창용,KIA,05월 04일,1,0,0,0
임창용,KIA,05월 10일,0,0,0,1
임창용,KIA,05월 13일,0,0,1,0
임창용,KIA,05월 15일,0,1,0,0
임창용,KIA,05월 18일,1,0,0,0
임창용,KIA,05월 20일,0,0,0,0
임창용,KIA,05월 22일,0,0,0,1
임창용,KIA,05월 23일,0,0,1,2
임창용,KIA,06월 03일,0,1,2,0
임창용,KIA,06월 07일,1,2,0,1
임창용,KIA,07월 10일,2,0,1,0
임현준,삼성,04월 15일,0,1,0,0
임현준,삼성,04월 27일,1,0,0,0
임현준,삼성,05월 19일,0,0,0,1
임현준,삼성,05월 26일,0,0,1,0
임현준,삼성,05월 29일,0,1,0,2
임현준,삼성,06월 08일,1,0,2,0
임현준,삼성,06월 10일,0,2,0,0
임현준,삼성,06월 15일,2,0,0,0
장민재,한화,05월 08일,1,2,0,0
장민재,한화,05월 16일,2,0,0,0
장민재,한화,05월 23일,0,0,0,0
장민재,한화,05월 26일,0,0,0,1
장민재,한화,05월 30일,0,0,1,0
장민재,한화,06월 02일,0,1,0,0
장민재,한화,06월 05일,1,0,0,0
장민재,한화,06월 12일,0,0,0,0
장민재,한화,06월 13일,0,0,0,0
장민재,한화,06월 15일,0,0,0,1
장민재,한화,06월 19일,0,0,1,0
장민재,한화,06월 23일,0,1,0,0
장민재,한화,06월 26일,1,0,0,0
장민재,한화,06월 28일,0,0,0,0
장민재,한화,06월 30일,0,0,0,0
장민재,한화,07월 04일,0,0,0,0
장민재,한화,07월 11일,0,0,0,5
장시환,롯데,05월 02일,0,0,4,1
장시환,롯데,05월 04일,0,4,1,0
장시환,롯데,05월 09일,4,1,0,0
장시환,롯데,05월 11일,1,0,0,2
장시환,롯데,05월 18일,0,0,2,3
장시환,롯데,05월 23일,0,2,3,0
장시환,롯데,05월 24일,2,3,0,0
장시환,롯데,05월 30일,3,0,0,0
장시환,롯데,06월 03일,0,0,0,0
장시환,롯데,06월 06일,0,0,0,0
장시환,롯데,06월 09일,0,0,0,0
장시환,롯데,06월 12일,0,0,0,0
장시환,롯데,06월 13일,0,0,0,0
장시환,롯데,06월 17일,0,0,0,0
장시환,롯데,06월 21일,0,0,0,0
장시환,롯데,06월 24일,0,0,0,0
장시환,롯데,07월 04일,0,0,0,0
장시환,롯데,07월 06일,0,0,0,3
장시환,롯데,07월 10일,0,0,3,0
장원삼,삼성,05월 11일,3,5,3,1
장원삼,삼성,05월 23일,5,3,1,4
장원삼,삼성,06월 03일,3,1,4,3
장원삼,삼성,06월 09일,1,4,3,0
장원준,두산,04월 14일,4,8,5,7
장원준,두산,04월 20일,8,5,7,1
장원준,두산,04월 26일,5,7,1,4
장원준,두산,05월 05일,7,1,4,0
장원준,두산,05월 11일,1,4,0,7
장원준,두산,05월 19일,4,0,7,8
장원준,두산,06월 14일,0,7,8,6
장원준,두산,06월 20일,7,8,6,6
장원준,두산,06월 26일,8,6,6,4
장원준,두산,07월 08일,6,6,4,6
장필준,삼성,04월 13일,0,0,0,0
장필준,삼성,04월 17일,0,0,0,0
장필준,삼성,04월 18일,0,0,0,0
장필준,삼성,04월 21일,0,0,0,0
장필준,삼성,04월 24일,0,0,0,0
장필준,삼성,04월 29일,0,0,0,2
장필준,삼성,05월 03일,0,0,2,0
장필준,삼성,05월 04일,0,2,0,4
장필준,삼성,05월 09일,2,0,4,0
장필준,삼성,05월 10일,0,4,0,1
장필준,삼성,05월 15일,4,0,1,0
장필준,삼성,05월 16일,0,1,0,1
장필준,삼성,05월 22일,1,0,1,0
장필준,삼성,05월 24일,0,1,0,0
장필준,삼성,05월 31일,1,0,0,0
장필준,삼성,06월 02일,0,0,0,1
장필준,삼성,06월 07일,0,0,1,0
장필준,삼성,06월 09일,0,1,0,0
장필준,삼성,06월 12일,1,0,0,0
장필준,삼성,06월 13일,0,0,0,0
장필준,삼성,06월 20일,0,0,0,0
장필준,삼성,06월 23일,0,0,0,5
장필준,삼성,07월 01일,0,0,5,0
장필준,삼성,07월 04일,0,5,0,0
장필준,삼성,07월 05일,5,0,0,0
장필준,삼성,07월 08일,0,0,0,0
장필준,삼성,07월 10일,0,0,0,0
장필준,삼성,07월 11일,0,0,0,0
장현식,NC,06월 05일,1,1,1,0
장현식,NC,06월 12일,1,1,0,0
장현식,NC,06월 16일,1,0,0,0
장현식,NC,06월 20일,0,0,0,2
장현식,NC,06월 29일,0,0,2,0
장현식,NC,07월 03일,0,2,0,2
장현식,NC,07월 05일,2,0,2,0
장현식,NC,07월 07일,0,2,0,3
전유수,SK,04월 04일,0,1,0,3
전유수,SK,04월 08일,1,0,3,2
전유수,SK,04월 18일,0,3,2,2
전유수,SK,04월 24일,3,2,2,0
전유수,SK,04월 27일,2,2,0,1
전유수,SK,04월 29일,2,0,1,0
전유수,SK,07월 05일,0,1,0,0
정성종,롯데,05월 25일,0,0,1,3
정수민,NC,04월 18일,0,0,3,0
정수민,NC,04월 24일,0,3,0,7
정수민,NC,04월 29일,3,0,7,5
정수민,NC,05월 04일,0,7,5,4
정수민,NC,05월 10일,7,5,4,4
정수민,NC,05월 17일,5,4,4,2
정수민,NC,05월 23일,4,4,2,5
정수민,NC,05월 27일,4,2,5,0
정영일,SK,04월 01일,0,1,1,0
정영일,SK,04월 03일,1,1,0,0
정영일,SK,04월 08일,1,0,0,4
정영일,SK,04월 12일,0,0,4,0
정영일,SK,04월 14일,0,4,0,0
정영일,SK,04월 19일,4,0,0,0
정영일,SK,04월 22일,0,0,0,0
정영일,SK,04월 27일,0,0,0,0
정영일,SK,05월 03일,0,0,0,0
정영일,SK,06월 14일,0,0,0,0
정영일,SK,06월 19일,0,0,0,0
정영일,SK,06월 21일,0,0,0,0
정영일,SK,06월 29일,0,0,0,0
정영일,SK,07월 03일,0,0,0,0
정영일,SK,07월 04일,0,0,0,1
정영일,SK,07월 07일,0,0,1,0
정영일,SK,07월 11일,0,1,0,0
정우람,한화,04월 10일,0,2,0,0
정우람,한화,04월 11일,2,0,0,0
정우람,한화,04월 15일,0,0,0,0
정우람,한화,04월 17일,0,0,0,0
정우람,한화,04월 25일,0,0,0,0
정우람,한화,04월 26일,0,0,0,0
정우람,한화,04월 28일,0,0,0,0
정우람,한화,05월 01일,0,0,0,1
정우람,한화,05월 04일,0,0,1,0
정우람,한화,05월 08일,0,1,0,0
정우람,한화,05월 09일,1,0,0,0
정우람,한화,05월 10일,0,0,0,0
정우람,한화,05월 16일,0,0,0,0
정우람,한화,05월 17일,0,0,0,0
정우람,한화,05월 18일,0,0,0,0
정우람,한화,05월 22일,0,0,0,0
정우람,한화,05월 23일,0,0,0,0
정우람,한화,05월 27일,0,0,0,1
정우람,한화,06월 02일,0,0,1,0
정우람,한화,06월 08일,0,1,0,0
정우람,한화,06월 10일,1,0,0,1
정우람,한화,06월 20일,0,0,1,0
정우람,한화,06월 24일,0,1,0,0
정우람,한화,06월 27일,1,0,0,0
정우람,한화,06월 29일,0,0,0,0
정우람,한화,07월 08일,0,0,0,0
정우람,한화,07월 10일,0,0,0,0
정우람,한화,07월 12일,0,0,0,0
정찬헌,LG,04월 03일,2,0,0,0
정찬헌,LG,04월 07일,0,0,0,0
정찬헌,LG,04월 08일,0,0,0,0
정찬헌,LG,04월 11일,0,0,0,0
정찬헌,LG,04월 12일,0,0,0,3
정찬헌,LG,04월 13일,0,0,3,0
정찬헌,LG,04월 15일,0,3,0,0
정찬헌,LG,04월 20일,3,0,0,0
정찬헌,LG,04월 21일,0,0,0,0
정찬헌,LG,04월 22일,0,0,0,1
정찬헌,LG,04월 25일,0,0,1,0
정찬헌,LG,04월 28일,0,1,0,0
정찬헌,LG,05월 08일,1,0,0,0
정찬헌,LG,05월 09일,0,0,0,0
정찬헌,LG,05월 16일,0,0,0,0
정찬헌,LG,05월 18일,0,0,0,1
정찬헌,LG,05월 20일,0,0,1,0
정찬헌,LG,05월 26일,0,1,0,0
정찬헌,LG,05월 29일,1,0,0,0
정찬헌,LG,05월 31일,0,0,0,0
정찬헌,LG,06월 01일,0,0,0,0
정찬헌,LG,06월 07일,0,0,0,0
정찬헌,LG,06월 08일,0,0,0,0
정찬헌,LG,06월 14일,0,0,0,0
정찬헌,LG,06월 15일,0,0,0,2
정찬헌,LG,06월 17일,0,0,2,0
정찬헌,LG,06월 22일,0,2,0,0
정찬헌,LG,06월 24일,2,0,0,0
정찬헌,LG,07월 03일,0,0,0,3
정찬헌,LG,07월 07일,0,0,3,0
정찬헌,LG,07월 11일,0,3,0,0
정찬헌,LG,07월 12일,3,0,0,0
조덕길,넥센,04월 13일,0,2,0,3
조덕길,넥센,04월 20일,2,0,3,0
조덕길,넥센,04월 26일,0,3,0,2
조덕길,넥센,05월 01일,3,0,2,0
조덕길,넥센,05월 04일,0,2,0,0
조덕길,넥센,05월 09일,2,0,0,0
조덕길,넥센,05월 17일,0,0,0,0
조덕길,넥센,05월 29일,0,0,0,2
조덕길,넥센,05월 31일,0,0,2,1
조덕길,넥센,06월 02일,0,2,1,0
조덕길,넥센,06월 06일,2,1,0,0
조덕길,넥센,06월 07일,1,0,0,0
조덕길,넥센,06월 15일,0,0,0,1
조덕길,넥센,06월 21일,0,0,1,0
조상우,넥센,03월 31일,0,2,0,0
조상우,넥센,04월 05일,2,0,0,1
조상우,넥센,04월 12일,0,0,1,0
조상우,넥센,04월 14일,0,1,0,0
조상우,넥센,04월 17일,1,0,0,0
조상우,넥센,04월 21일,0,0,0,0
조상우,넥센,04월 28일,0,0,0,3
조상우,넥센,04월 29일,0,0,3,1
조상우,넥센,05월 08일,0,3,1,4
조상우,넥센,05월 13일,3,1,4,0
조상우,넥센,05월 16일,1,4,0,0
조상우,넥센,05월 19일,4,0,0,0
조상우,넥센,05월 20일,0,0,0,0
주권,KT,05월 04일,7,8,2,8
주권,KT,05월 10일,8,2,8,2
주권,KT,05월 16일,2,8,2,4
주권,KT,05월 22일,8,2,4,8
주권,KT,05월 27일,2,4,8,6
주권,KT,06월 02일,4,8,6,3
주권,KT,06월 08일,8,6,3,4
주권,KT,06월 13일,6,3,4,2
주권,KT,06월 14일,3,4,2,2
주권,KT,06월 19일,4,2,2,1
주권,KT,07월 04일,2,2,1,0
주권,KT,07월 08일,2,1,0,0
진명호,롯데,04월 03일,0,0,0,2
진명호,롯데,04월 06일,0,0,2,0
진명호,롯데,04월 11일,0,2,0,0
진명호,롯데,04월 18일,2,0,0,0
진명호,롯데,04월 20일,0,0,0,1
진명호,롯데,04월 28일,0,0,1,0
진명호,롯데,04월 29일,0,1,0,0
진명호,롯데,05월 01일,1,0,0,0
진명호,롯데,05월 04일,0,0,0,0
진명호,롯데,05월 08일,0,0,0,0
진명호,롯데,05월 10일,0,0,0,0
진명호,롯데,05월 13일,0,0,0,0
진명호,롯데,05월 15일,0,0,0,0
진명호,롯데,05월 17일,0,0,0,0
진명호,롯데,05월 20일,0,0,0,0
진명호,롯데,05월 26일,0,0,0,0
진명호,롯데,05월 29일,0,0,0,0
진명호,롯데,05월 31일,0,0,0,0
진명호,롯데,06월 01일,0,0,0,3
진명호,롯데,06월 07일,0,0,3,2
진명호,롯데,06월 26일,0,3,2,0
진명호,롯데,06월 27일,3,2,0,0
진명호,롯데,06월 29일,2,0,0,1
진명호,롯데,07월 04일,0,0,1,0
진명호,롯데,07월 07일,0,1,0,0
진명호,롯데,07월 12일,1,0,0,0
진해수,LG,05월 16일,0,1,1,3
진해수,LG,05월 17일,1,1,3,3
진해수,LG,05월 23일,1,3,3,0
진해수,LG,06월 09일,3,3,0,0
진해수,LG,06월 14일,3,0,0,0
진해수,LG,06월 23일,0,0,0,0
진해수,LG,06월 27일,0,0,0,0
진해수,LG,07월 07일,0,0,0,2
차우찬,LG,04월 19일,4,6,1,8
차우찬,LG,04월 25일,6,1,8,1
차우찬,LG,05월 01일,1,8,1,6
차우찬,LG,05월 06일,8,1,6,9
차우찬,LG,05월 15일,1,6,9,2
차우찬,LG,05월 20일,6,9,2,1
차우찬,LG,05월 26일,9,2,1,0
차우찬,LG,06월 01일,2,1,0,1
