Name,Team,date,R1,R2,R3,R
손아섭,롯데,06월 14일,2,1,3,0
손아섭,롯데,06월 15일,1,3,0,0
손아섭,롯데,06월 16일,3,0,0,0
손아섭,롯데,06월 17일,0,0,0,1
손아섭,롯데,06월 19일,0,0,1,1
손아섭,롯데,06월 20일,0,1,1,1
손아섭,롯데,06월 21일,1,1,1,2
손아섭,롯데,06월 26일,1,1,2,0
손아섭,롯데,06월 27일,1,2,0,1
손아섭,롯데,06월 28일,2,0,1,2
손아섭,롯데,06월 30일,0,1,2,0
손아섭,롯데,07월 04일,1,2,0,0
손아섭,롯데,07월 05일,2,0,0,0
손아섭,롯데,07월 06일,0,0,0,1
손아섭,롯데,07월 07일,0,0,1,1
손아섭,롯데,07월 08일,0,1,1,1
손아섭,롯데,07월 10일,1,1,1,1
손아섭,롯데,07월 11일,1,1,1,0
손아섭,롯데,07월 12일,1,1,0,0
손주인,삼성,04월 28일,0,0,0,0
손주인,삼성,04월 29일,0,0,0,1
손주인,삼성,05월 02일,0,0,1,0
손주인,삼성,05월 03일,0,1,0,1
손주인,삼성,05월 05일,1,0,1,0
손주인,삼성,05월 09일,0,1,0,0
손주인,삼성,05월 13일,1,0,0,1
손주인,삼성,05월 16일,0,0,1,1
손주인,삼성,05월 20일,0,1,1,0
손주인,삼성,05월 22일,1,1,0,0
손주인,삼성,05월 25일,1,0,0,0
손주인,삼성,05월 29일,0,0,0,0
손주인,삼성,06월 01일,0,0,0,0
손주인,삼성,06월 03일,0,0,0,1
손주인,삼성,06월 06일,0,0,1,1
손주인,삼성,06월 07일,0,1,1,0
손주인,삼성,06월 08일,1,1,0,1
손주인,삼성,06월 10일,1,0,1,0
손주인,삼성,06월 14일,0,1,0,1
손주인,삼성,06월 19일,1,0,1,1
손주인,삼성,06월 22일,0,1,1,1
손주인,삼성,06월 26일,1,1,1,0
손주인,삼성,07월 01일,1,1,0,0
손주인,삼성,07월 04일,1,0,0,0
손주인,삼성,07월 05일,0,0,0,0
손주인,삼성,07월 06일,0,0,0,1
손주인,삼성,07월 07일,0,0,1,0
손주인,삼성,07월 08일,0,1,0,0
손주인,삼성,07월 10일,1,0,0,1
손주인,삼성,07월 11일,0,0,1,0
손주인,삼성,07월 12일,0,1,0,2
송광민,한화,03월 28일,1,1,0,1
송광민,한화,03월 30일,1,0,1,0
송광민,한화,03월 31일,0,1,0,1
송광민,한화,04월 03일,1,0,1,2
송광민,한화,04월 04일,0,1,2,0
송광민,한화,04월 07일,1,2,0,0
송광민,한화,04월 08일,2,0,0,1
송광민,한화,04월 11일,0,0,1,0
송광민,한화,04월 12일,0,1,0,3
송광민,한화,04월 13일,1,0,3,1
송광민,한화,04월 14일,0,3,1,2
송광민,한화,04월 15일,3,1,2,2
송광민,한화,04월 17일,1,2,2,2
송광민,한화,04월 18일,2,2,2,1
송광민,한화,04월 19일,2,2,1,1
송광민,한화,04월 20일,2,1,1,0
송광민,한화,04월 21일,1,1,0,1
송광민,한화,04월 25일,1,0,1,0
송광민,한화,04월 26일,0,1,0,0
송광민,한화,04월 27일,1,0,0,1
송광민,한화,04월 28일,0,0,1,0
송광민,한화,05월 01일,0,1,0,1
송광민,한화,05월 02일,1,0,1,0
송광민,한화,05월 03일,0,1,0,2
송광민,한화,05월 04일,1,0,2,0
송광민,한화,05월 08일,0,2,0,1
송광민,한화,05월 09일,2,0,1,0
송광민,한화,05월 10일,0,1,0,0
송광민,한화,05월 11일,1,0,0,0
송광민,한화,05월 13일,0,0,0,2
송광민,한화,05월 15일,0,0,2,0
송광민,한화,05월 17일,0,2,0,1
송광민,한화,05월 18일,2,0,1,1
송광민,한화,05월 19일,0,1,1,0
송광민,한화,05월 20일,1,1,0,0
송광민,한화,05월 22일,1,0,0,1
송광민,한화,05월 23일,0,0,1,1
송광민,한화,05월 24일,0,1,1,0
송광민,한화,05월 26일,1,1,0,0
송광민,한화,05월 29일,1,0,0,1
송광민,한화,05월 30일,0,0,1,1
송광민,한화,05월 31일,0,1,1,1
송광민,한화,06월 05일,1,1,1,0
송광민,한화,06월 08일,1,1,0,1
송광민,한화,06월 09일,1,0,1,0
송광민,한화,06월 10일,0,1,0,0
송광민,한화,06월 12일,1,0,0,0
송광민,한화,06월 13일,0,0,0,0
송광민,한화,06월 14일,0,0,0,2
송광민,한화,06월 16일,0,0,2,2
송광민,한화,06월 17일,0,2,2,0
송광민,한화,06월 19일,2,2,0,0
송광민,한화,06월 20일,2,0,0,0
송광민,한화,06월 21일,0,0,0,2
송광민,한화,06월 22일,0,0,2,1
송광민,한화,06월 23일,0,2,1,1
송광민,한화,06월 24일,2,1,1,1
송광민,한화,06월 26일,1,1,1,0
송광민,한화,06월 27일,1,1,0,0
송광민,한화,06월 28일,1,0,0,2
송광민,한화,06월 29일,0,0,2,0
송광민,한화,06월 30일,0,2,0,0
송광민,한화,07월 03일,2,0,0,1
송광민,한화,07월 04일,0,0,1,0
송광민,한화,07월 05일,0,1,0,0
송광민,한화,07월 10일,1,0,0,0
송광민,한화,07월 12일,0,0,0,0
송성문,넥센,05월 10일,1,2,1,0
송성문,넥센,05월 13일,2,1,0,0
송성문,넥센,05월 16일,1,0,0,1
송성문,넥센,05월 19일,0,0,1,0
송성문,넥센,05월 20일,0,1,0,0
송성문,넥센,05월 22일,1,0,0,0
송성문,넥센,05월 23일,0,0,0,0
송성문,넥센,05월 25일,0,0,0,2
송성문,넥센,05월 26일,0,0,2,0
송성문,넥센,05월 29일,0,2,0,0
송성문,넥센,06월 06일,2,0,0,1
송성문,넥센,06월 24일,0,0,1,1
송성문,넥센,06월 28일,0,1,1,0
송성문,넥센,07월 04일,1,1,0,0
송성문,넥센,07월 07일,1,0,0,1
스크럭스,NC,03월 28일,1,0,1,1
스크럭스,NC,03월 29일,0,1,1,0
스크럭스,NC,03월 30일,1,1,0,1
스크럭스,NC,03월 31일,1,0,1,3
스크럭스,NC,04월 01일,0,1,3,0
스크럭스,NC,04월 04일,1,3,0,0
스크럭스,NC,04월 05일,3,0,0,0
스크럭스,NC,04월 07일,0,0,0,1
스크럭스,NC,04월 08일,0,0,1,3
스크럭스,NC,04월 10일,0,1,3,1
스크럭스,NC,04월 12일,1,3,1,0
스크럭스,NC,04월 13일,3,1,0,0
스크럭스,NC,04월 14일,1,0,0,0
스크럭스,NC,04월 15일,0,0,0,0
스크럭스,NC,04월 17일,0,0,0,0
스크럭스,NC,04월 19일,0,0,0,0
스크럭스,NC,04월 20일,0,0,0,1
스크럭스,NC,04월 21일,0,0,1,0
스크럭스,NC,04월 22일,0,1,0,1
스크럭스,NC,04월 24일,1,0,1,0
스크럭스,NC,04월 25일,0,1,0,1
스크럭스,NC,04월 27일,1,0,1,0
스크럭스,NC,05월 01일,0,1,0,0
스크럭스,NC,05월 02일,1,0,0,1
스크럭스,NC,05월 03일,0,0,1,2
스크럭스,NC,05월 04일,0,1,2,1
스크럭스,NC,05월 06일,1,2,1,1
스크럭스,NC,05월 08일,2,1,1,0
스크럭스,NC,05월 09일,1,1,0,1
스크럭스,NC,05월 10일,1,0,1,0
스크럭스,NC,05월 11일,0,1,0,0
스크럭스,NC,05월 13일,1,0,0,0
스크럭스,NC,05월 17일,0,0,0,0
스크럭스,NC,05월 19일,0,0,0,0
스크럭스,NC,05월 22일,0,0,0,0
스크럭스,NC,05월 23일,0,0,0,0
스크럭스,NC,05월 24일,0,0,0,0
스크럭스,NC,05월 25일,0,0,0,1
스크럭스,NC,05월 26일,0,0,1,0
스크럭스,NC,05월 27일,0,1,0,1
스크럭스,NC,05월 29일,1,0,1,0
스크럭스,NC,05월 31일,0,1,0,1
스크럭스,NC,06월 01일,1,0,1,1
스크럭스,NC,06월 02일,0,1,1,1
스크럭스,NC,06월 03일,1,1,1,0
스크럭스,NC,06월 05일,1,1,0,0
스크럭스,NC,06월 06일,1,0,0,0
스크럭스,NC,06월 07일,0,0,0,1
스크럭스,NC,06월 08일,0,0,1,0
스크럭스,NC,06월 09일,0,1,0,0
스크럭스,NC,06월 10일,1,0,0,0
스크럭스,NC,06월 12일,0,0,0,2
스크럭스,NC,06월 13일,0,0,2,1
스크럭스,NC,06월 14일,0,2,1,2
스크럭스,NC,06월 15일,2,1,2,0
스크럭스,NC,06월 16일,1,2,0,0
스크럭스,NC,06월 17일,2,0,0,0
스크럭스,NC,06월 20일,0,0,0,0
스크럭스,NC,06월 21일,0,0,0,2
스크럭스,NC,06월 23일,0,0,2,1
스크럭스,NC,06월 24일,0,2,1,2
스크럭스,NC,06월 26일,2,1,2,0
스크럭스,NC,06월 27일,1,2,0,0
스크럭스,NC,06월 28일,2,0,0,0
스크럭스,NC,06월 29일,0,0,0,0
스크럭스,NC,06월 30일,0,0,0,0
스크럭스,NC,07월 03일,0,0,0,1
스크럭스,NC,07월 04일,0,0,1,0
스크럭스,NC,07월 05일,0,1,0,1
스크럭스,NC,07월 06일,1,0,1,0
스크럭스,NC,07월 07일,0,1,0,1
스크럭스,NC,07월 08일,1,0,1,1
스크럭스,NC,07월 10일,0,1,1,0
스크럭스,NC,07월 11일,1,1,0,0
신본기,롯데,04월 04일,0,0,2,0
신본기,롯데,04월 06일,0,2,0,1
신본기,롯데,04월 07일,2,0,1,1
신본기,롯데,04월 10일,0,1,1,1
신본기,롯데,04월 11일,1,1,1,0
신본기,롯데,04월 12일,1,1,0,0
신본기,롯데,04월 13일,1,0,0,1
신본기,롯데,04월 17일,0,0,1,0
신본기,롯데,04월 18일,0,1,0,1
신본기,롯데,04월 19일,1,0,1,0
신본기,롯데,04월 20일,0,1,0,1
신본기,롯데,04월 22일,1,0,1,0
신본기,롯데,04월 24일,0,1,0,2
신본기,롯데,04월 25일,1,0,2,1
신본기,롯데,04월 27일,0,2,1,1
신본기,롯데,04월 28일,2,1,1,0
신본기,롯데,04월 29일,1,1,0,1
신본기,롯데,05월 01일,1,0,1,0
신본기,롯데,05월 02일,0,1,0,1
신본기,롯데,05월 03일,1,0,1,0
신본기,롯데,05월 05일,0,1,0,2
신본기,롯데,05월 08일,1,0,2,1
신본기,롯데,05월 10일,0,2,1,1
신본기,롯데,05월 13일,2,1,1,0
신본기,롯데,05월 15일,1,1,0,0
신본기,롯데,05월 17일,1,0,0,1
신본기,롯데,05월 19일,0,0,1,2
신본기,롯데,05월 20일,0,1,2,0
신본기,롯데,05월 22일,1,2,0,0
신본기,롯데,05월 24일,2,0,0,0
신본기,롯데,05월 26일,0,0,0,0
신본기,롯데,05월 29일,0,0,0,0
신본기,롯데,05월 31일,0,0,0,0
신본기,롯데,06월 01일,0,0,0,1
신본기,롯데,06월 05일,0,0,1,0
신본기,롯데,06월 06일,0,1,0,1
신본기,롯데,06월 07일,1,0,1,0
신본기,롯데,06월 08일,0,1,0,1
신본기,롯데,06월 12일,1,0,1,0
신본기,롯데,06월 13일,0,1,0,1
신본기,롯데,06월 14일,1,0,1,0
신본기,롯데,06월 15일,0,1,0,2
신본기,롯데,06월 16일,1,0,2,1
신본기,롯데,06월 17일,0,2,1,2
신본기,롯데,06월 19일,2,1,2,1
신본기,롯데,06월 20일,1,2,1,1
신본기,롯데,06월 21일,2,1,1,0
신본기,롯데,06월 22일,1,1,0,0
신본기,롯데,06월 23일,1,0,0,0
신본기,롯데,06월 24일,0,0,0,0
신본기,롯데,06월 26일,0,0,0,1
신본기,롯데,06월 28일,0,0,1,0
신본기,롯데,06월 30일,0,1,0,1
신본기,롯데,07월 04일,1,0,1,0
신본기,롯데,07월 06일,0,1,0,1
신본기,롯데,07월 07일,1,0,1,0
신본기,롯데,07월 08일,0,1,0,1
신본기,롯데,07월 10일,1,0,1,0
신본기,롯데,07월 11일,0,1,0,0
심우준,KT,04월 11일,0,0,1,1
심우준,KT,04월 12일,0,1,1,1
심우준,KT,04월 13일,1,1,1,0
심우준,KT,04월 17일,1,1,0,0
심우준,KT,04월 20일,1,0,0,1
심우준,KT,04월 25일,0,0,1,0
심우준,KT,04월 26일,0,1,0,0
심우준,KT,04월 27일,1,0,0,0
심우준,KT,04월 28일,0,0,0,0
심우준,KT,05월 01일,0,0,0,0
심우준,KT,05월 03일,0,0,0,0
심우준,KT,05월 04일,0,0,0,0
심우준,KT,05월 11일,0,0,0,0
심우준,KT,05월 13일,0,0,0,0
심우준,KT,05월 15일,0,0,0,0
심우준,KT,05월 16일,0,0,0,0
심우준,KT,05월 20일,0,0,0,3
심우준,KT,05월 22일,0,0,3,0
심우준,KT,05월 25일,0,3,0,2
심우준,KT,05월 30일,3,0,2,1
심우준,KT,06월 02일,0,2,1,0
심우준,KT,06월 03일,2,1,0,0
심우준,KT,06월 05일,1,0,0,0
심우준,KT,06월 10일,0,0,0,0
심우준,KT,06월 19일,0,0,0,0
심우준,KT,06월 20일,0,0,0,2
심우준,KT,06월 22일,0,0,2,2
심우준,KT,06월 24일,0,2,2,0
심우준,KT,06월 29일,2,2,0,2
안익훈,LG,03월 28일,0,0,0,1
안익훈,LG,03월 29일,0,0,1,0
안익훈,LG,03월 30일,0,1,0,0
안익훈,LG,03월 31일,1,0,0,0
안익훈,LG,04월 01일,0,0,0,1
안익훈,LG,04월 03일,0,0,1,1
안익훈,LG,04월 04일,0,1,1,0
안익훈,LG,04월 06일,1,1,0,0
안익훈,LG,04월 07일,1,0,0,0
안익훈,LG,04월 08일,0,0,0,0
안익훈,LG,04월 10일,0,0,0,0
안익훈,LG,04월 11일,0,0,0,0
안익훈,LG,04월 12일,0,0,0,0
안익훈,LG,04월 13일,0,0,0,0
안익훈,LG,04월 14일,0,0,0,1
안익훈,LG,04월 15일,0,0,1,2
안익훈,LG,04월 17일,0,1,2,1
안익훈,LG,04월 18일,1,2,1,1
안익훈,LG,04월 19일,2,1,1,0
안치홍,KIA,03월 28일,0,1,2,0
안치홍,KIA,03월 29일,1,2,0,1
안치홍,KIA,03월 30일,2,0,1,0
안치홍,KIA,03월 31일,0,1,0,1
안치홍,KIA,04월 01일,1,0,1,0
안치홍,KIA,04월 04일,0,1,0,1
안치홍,KIA,04월 06일,1,0,1,1
안치홍,KIA,04월 07일,0,1,1,1
안치홍,KIA,04월 10일,1,1,1,1
안치홍,KIA,04월 11일,1,1,1,0
안치홍,KIA,04월 17일,1,1,0,0
안치홍,KIA,05월 01일,1,0,0,0
안치홍,KIA,05월 02일,0,0,0,2
안치홍,KIA,05월 03일,0,0,2,0
안치홍,KIA,05월 04일,0,2,0,1
안치홍,KIA,05월 05일,2,0,1,1
안치홍,KIA,05월 06일,0,1,1,1
안치홍,KIA,05월 08일,1,1,1,0
안치홍,KIA,05월 09일,1,1,0,0
안치홍,KIA,05월 10일,1,0,0,1
안치홍,KIA,05월 13일,0,0,1,2
안치홍,KIA,05월 15일,0,1,2,1
안치홍,KIA,05월 16일,1,2,1,2
안치홍,KIA,05월 17일,2,1,2,0
안치홍,KIA,05월 18일,1,2,0,0
안치홍,KIA,05월 19일,2,0,0,0
안치홍,KIA,05월 20일,0,0,0,2
안치홍,KIA,05월 23일,0,0,2,2
안치홍,KIA,05월 25일,0,2,2,3
안치홍,KIA,05월 26일,2,2,3,0
안치홍,KIA,05월 27일,2,3,0,2
안치홍,KIA,05월 29일,3,0,2,1
안치홍,KIA,05월 30일,0,2,1,0
안치홍,KIA,05월 31일,2,1,0,0
안치홍,KIA,06월 01일,1,0,0,0
안치홍,KIA,06월 02일,0,0,0,0
안치홍,KIA,06월 03일,0,0,0,1
안치홍,KIA,06월 09일,0,0,1,0
안치홍,KIA,06월 12일,0,1,0,1
안치홍,KIA,06월 13일,1,0,1,0
안치홍,KIA,06월 14일,0,1,0,1
안치홍,KIA,06월 15일,1,0,1,0
안치홍,KIA,06월 16일,0,1,0,1
안치홍,KIA,06월 17일,1,0,1,0
안치홍,KIA,06월 20일,0,1,0,0
안치홍,KIA,06월 21일,1,0,0,0
안치홍,KIA,06월 23일,0,0,0,1
안치홍,KIA,06월 24일,0,0,1,1
안치홍,KIA,06월 27일,0,1,1,0
안치홍,KIA,06월 29일,1,1,0,2
안치홍,KIA,06월 30일,1,0,2,0
안치홍,KIA,07월 03일,0,2,0,1
안치홍,KIA,07월 04일,2,0,1,1
안치홍,KIA,07월 06일,0,1,1,2
안치홍,KIA,07월 07일,1,1,2,1
안치홍,KIA,07월 08일,1,2,1,0
안치홍,KIA,07월 10일,2,1,0,0
안치홍,KIA,07월 11일,1,0,0,1
안치홍,KIA,07월 12일,0,0,1,0
양석환,LG,04월 07일,0,1,1,0
양석환,LG,04월 08일,1,1,0,0
양석환,LG,04월 10일,1,0,0,0
양석환,LG,04월 12일,0,0,0,1
양석환,LG,04월 14일,0,0,1,1
양석환,LG,04월 15일,0,1,1,1
양석환,LG,04월 17일,1,1,1,1
양석환,LG,04월 18일,1,1,1,0
양석환,LG,04월 19일,1,1,0,0
양석환,LG,04월 20일,1,0,0,1
양석환,LG,04월 21일,0,0,1,0
양석환,LG,04월 22일,0,1,0,1
양석환,LG,04월 24일,1,0,1,0
양석환,LG,04월 26일,0,1,0,2
양석환,LG,04월 27일,1,0,2,0
양석환,LG,04월 28일,0,2,0,0
양석환,LG,04월 29일,2,0,0,0
양석환,LG,05월 01일,0,0,0,1
양석환,LG,05월 02일,0,0,1,1
양석환,LG,05월 03일,0,1,1,0
양석환,LG,05월 04일,1,1,0,0
양석환,LG,05월 06일,1,0,0,0
양석환,LG,05월 10일,0,0,0,0
양석환,LG,05월 11일,0,0,0,1
양석환,LG,05월 13일,0,0,1,0
양석환,LG,05월 15일,0,1,0,0
양석환,LG,05월 16일,1,0,0,1
양석환,LG,05월 17일,0,0,1,2
양석환,LG,05월 18일,0,1,2,0
양석환,LG,05월 19일,1,2,0,0
양석환,LG,05월 20일,2,0,0,0
양석환,LG,05월 22일,0,0,0,0
양석환,LG,05월 23일,0,0,0,0
양석환,LG,05월 24일,0,0,0,0
양석환,LG,05월 25일,0,0,0,1
양석환,LG,05월 26일,0,0,1,0
양석환,LG,05월 27일,0,1,0,1
양석환,LG,05월 29일,1,0,1,1
양석환,LG,05월 30일,0,1,1,1
양석환,LG,05월 31일,1,1,1,0
양석환,LG,06월 05일,1,1,0,0
양석환,LG,06월 06일,1,0,0,0
양석환,LG,06월 07일,0,0,0,1
양석환,LG,06월 08일,0,0,1,1
양석환,LG,06월 09일,0,1,1,0
양석환,LG,06월 10일,1,1,0,0
양석환,LG,06월 12일,1,0,0,1
양석환,LG,06월 13일,0,0,1,0
양석환,LG,06월 14일,0,1,0,1
양석환,LG,06월 16일,1,0,1,0
양석환,LG,06월 19일,0,1,0,0
양석환,LG,06월 20일,1,0,0,0
양석환,LG,06월 23일,0,0,0,0
양석환,LG,06월 27일,0,0,0,1
양석환,LG,06월 30일,0,0,1,0
양석환,LG,07월 03일,0,1,0,0
양석환,LG,07월 04일,1,0,0,1
양석환,LG,07월 07일,0,0,1,0
양석환,LG,07월 08일,0,1,0,0
양석환,LG,07월 10일,1,0,0,0
양석환,LG,07월 12일,0,0,0,0
양성우,한화,03월 29일,0,1,0,0
양성우,한화,03월 31일,1,0,0,0
양성우,한화,04월 01일,0,0,0,0
양성우,한화,04월 03일,0,0,0,4
양성우,한화,04월 11일,0,0,4,0
양성우,한화,04월 12일,0,4,0,2
양성우,한화,04월 13일,4,0,2,1
양성우,한화,04월 14일,0,2,1,3
양성우,한화,04월 15일,2,1,3,0
양성우,한화,04월 17일,1,3,0,0
양성우,한화,04월 18일,3,0,0,0
양성우,한화,04월 19일,0,0,0,0
양성우,한화,04월 20일,0,0,0,0
양성우,한화,04월 21일,0,0,0,0
양성우,한화,04월 25일,0,0,0,0
양성우,한화,04월 26일,0,0,0,1
양성우,한화,04월 27일,0,0,1,0
양성우,한화,04월 28일,0,1,0,1
양성우,한화,04월 29일,1,0,1,1
양성우,한화,05월 01일,0,1,1,1
양성우,한화,05월 02일,1,1,1,0
양성우,한화,05월 03일,1,1,0,1
양성우,한화,05월 04일,1,0,1,1
양성우,한화,05월 05일,0,1,1,0
양성우,한화,05월 08일,1,1,0,2
양성우,한화,05월 09일,1,0,2,0
양성우,한화,05월 10일,0,2,0,1
양성우,한화,05월 13일,2,0,1,1
양성우,한화,05월 15일,0,1,1,0
양성우,한화,05월 16일,1,1,0,0
양성우,한화,05월 18일,1,0,0,0
양성우,한화,07월 04일,0,0,0,0
양성우,한화,07월 05일,0,0,0,2
양성우,한화,07월 07일,0,0,2,0
양성우,한화,07월 08일,0,2,0,0
양성우,한화,07월 10일,2,0,0,0
양의지,두산,03월 28일,2,0,0,0
양의지,두산,03월 29일,0,0,0,1
양의지,두산,03월 30일,0,0,1,1
양의지,두산,03월 31일,0,1,1,1
양의지,두산,04월 01일,1,1,1,1
양의지,두산,04월 03일,1,1,1,1
양의지,두산,04월 04일,1,1,1,0
양의지,두산,04월 10일,1,1,0,0
양의지,두산,04월 11일,1,0,0,2
양의지,두산,04월 12일,0,0,2,2
양의지,두산,04월 13일,0,2,2,1
양의지,두산,04월 14일,2,2,1,0
양의지,두산,04월 19일,2,1,0,1
양의지,두산,04월 20일,1,0,1,1
양의지,두산,04월 24일,0,1,1,2
양의지,두산,04월 25일,1,1,2,1
양의지,두산,04월 26일,1,2,1,0
양의지,두산,04월 28일,2,1,0,0
양의지,두산,04월 29일,1,0,0,1
양의지,두산,05월 01일,0,0,1,0
양의지,두산,05월 03일,0,1,0,1
양의지,두산,05월 04일,1,0,1,2
양의지,두산,05월 05일,0,1,2,0
양의지,두산,05월 06일,1,2,0,1
양의지,두산,05월 09일,2,0,1,1
양의지,두산,05월 10일,0,1,1,0
양의지,두산,05월 15일,1,1,0,1
양의지,두산,05월 16일,1,0,1,1
양의지,두산,05월 18일,0,1,1,1
양의지,두산,05월 20일,1,1,1,1
양의지,두산,05월 22일,1,1,1,1
양의지,두산,05월 24일,1,1,1,1
양의지,두산,05월 25일,1,1,1,0
양의지,두산,05월 26일,1,1,0,1
양의지,두산,05월 27일,1,0,1,1
양의지,두산,05월 30일,0,1,1,2
양의지,두산,05월 31일,1,1,2,0
양의지,두산,06월 01일,1,2,0,1
양의지,두산,06월 02일,2,0,1,3
양의지,두산,06월 03일,0,1,3,0
양의지,두산,06월 05일,1,3,0,1
양의지,두산,06월 06일,3,0,1,1
양의지,두산,06월 07일,0,1,1,1
양의지,두산,06월 09일,1,1,1,0
양의지,두산,06월 10일,1,1,0,0
양의지,두산,06월 12일,1,0,0,1
양의지,두산,06월 13일,0,0,1,2
양의지,두산,06월 14일,0,1,2,0
양의지,두산,06월 16일,1,2,0,2
양의지,두산,06월 17일,2,0,2,0
양의지,두산,06월 19일,0,2,0,0
양의지,두산,06월 21일,2,0,0,1
양의지,두산,06월 23일,0,0,1,1
양의지,두산,06월 26일,0,1,1,1
양의지,두산,06월 27일,1,1,1,0
양의지,두산,06월 28일,1,1,0,1
양의지,두산,06월 29일,1,0,1,0
양의지,두산,06월 30일,0,1,0,1
양의지,두산,07월 04일,1,0,1,1
양의지,두산,07월 06일,0,1,1,1
양의지,두산,07월 07일,1,1,1,0
양의지,두산,07월 11일,1,1,0,0
오선진,한화,04월 03일,0,0,0,1
오선진,한화,04월 04일,0,0,1,0
오선진,한화,04월 07일,0,1,0,0
오선진,한화,04월 10일,1,0,0,0
오선진,한화,04월 11일,0,0,0,1
오선진,한화,04월 12일,0,0,1,2
오선진,한화,04월 13일,0,1,2,0
오선진,한화,04월 14일,1,2,0,2
오선진,한화,04월 15일,2,0,2,0
오선진,한화,04월 19일,0,2,0,0
오선진,한화,04월 28일,2,0,0,1
오선진,한화,05월 01일,0,0,1,0
오선진,한화,05월 02일,0,1,0,0
오선진,한화,05월 03일,1,0,0,1
오선진,한화,05월 05일,0,0,1,0
오선진,한화,06월 17일,0,1,0,2
오선진,한화,06월 19일,1,0,2,0
오선진,한화,06월 20일,0,2,0,1
오승택,KT,04월 04일,1,3,0,0
오승택,KT,04월 05일,3,0,0,0
오승택,KT,04월 12일,0,0,0,2
오승택,KT,04월 22일,0,0,2,0
오승택,KT,04월 25일,0,2,0,2
오승택,KT,04월 26일,2,0,2,1
오승택,KT,04월 27일,0,2,1,1
오승택,KT,04월 28일,2,1,1,1
오승택,KT,04월 29일,1,1,1,0
오승택,KT,05월 01일,1,1,0,0
오승택,KT,05월 09일,1,0,0,2
오승택,KT,05월 17일,0,0,2,0
오승택,KT,05월 22일,0,2,0,1
오승택,KT,05월 23일,2,0,1,2
오승택,KT,05월 24일,0,1,2,0
오승택,KT,05월 25일,1,2,0,1
오승택,KT,05월 29일,2,0,1,1
오승택,KT,05월 30일,0,1,1,0
오승택,KT,06월 01일,1,1,0,0
오승택,KT,06월 02일,1,0,0,0
오승택,KT,06월 03일,0,0,0,0
오승택,KT,06월 05일,0,0,0,1
오승택,KT,06월 06일,0,0,1,1
오승택,KT,06월 07일,0,1,1,0
오승택,KT,06월 08일,1,1,0,0
오승택,KT,06월 12일,1,0,0,0
오승택,KT,06월 13일,0,0,0,1
오승택,KT,06월 14일,0,0,1,1
오승택,KT,06월 15일,0,1,1,0
오승택,KT,06월 16일,1,1,0,0
오승택,KT,06월 17일,1,0,0,0
오승택,KT,06월 19일,0,0,0,1
오승택,KT,06월 22일,0,0,1,0
오승택,KT,07월 06일,0,1,0,2
오승택,KT,07월 07일,1,0,2,0
오승택,KT,07월 10일,0,2,0,0
오승택,KT,07월 12일,2,0,0,1
오재원,두산,03월 30일,1,0,0,1
오재원,두산,03월 31일,0,0,1,1
오재원,두산,04월 01일,0,1,1,0
오재원,두산,04월 03일,1,1,0,0
오재원,두산,04월 04일,1,0,0,0
오재원,두산,04월 07일,0,0,0,1
오재원,두산,04월 08일,0,0,1,1
오재원,두산,04월 14일,0,1,1,0
오재원,두산,04월 15일,1,1,0,0
오재원,두산,04월 18일,1,0,0,0
오재원,두산,04월 19일,0,0,0,0
오재원,두산,04월 20일,0,0,0,1
오재원,두산,04월 21일,0,0,1,0
오재원,두산,04월 24일,0,1,0,1
오재원,두산,04월 25일,1,0,1,0
오재원,두산,04월 27일,0,1,0,0
오재원,두산,04월 29일,1,0,0,0
오재원,두산,05월 01일,0,0,0,1
오재원,두산,05월 03일,0,0,1,0
오재원,두산,05월 04일,0,1,0,0
오재원,두산,05월 05일,1,0,0,0
오재원,두산,05월 06일,0,0,0,0
오재원,두산,05월 09일,0,0,0,1
오재원,두산,05월 10일,0,0,1,3
오재원,두산,05월 11일,0,1,3,1
오재원,두산,05월 15일,1,3,1,0
오재원,두산,05월 16일,3,1,0,0
오재원,두산,05월 18일,1,0,0,1
오재원,두산,05월 20일,0,0,1,0
오재원,두산,05월 22일,0,1,0,3
오재원,두산,05월 23일,1,0,3,0
오재원,두산,05월 24일,0,3,0,0
오재원,두산,05월 26일,3,0,0,1
오재원,두산,05월 27일,0,0,1,0
오재원,두산,05월 30일,0,1,0,2
오재원,두산,06월 01일,1,0,2,1
오재원,두산,06월 02일,0,2,1,1
오재원,두산,06월 03일,2,1,1,1
오재원,두산,06월 07일,1,1,1,0
오재원,두산,06월 08일,1,1,0,0
오재원,두산,06월 09일,1,0,0,0
오재원,두산,06월 10일,0,0,0,1
오재원,두산,06월 13일,0,0,1,1
오재원,두산,06월 14일,0,1,1,2
오재원,두산,06월 15일,1,1,2,0
오재원,두산,06월 16일,1,2,0,1
오재원,두산,06월 19일,2,0,1,0
오재원,두산,06월 20일,0,1,0,1
오재원,두산,06월 21일,1,0,1,1
오재원,두산,06월 23일,0,1,1,2
오재원,두산,06월 24일,1,1,2,3
오재원,두산,06월 26일,1,2,3,0
오재원,두산,06월 27일,2,3,0,1
오재원,두산,06월 28일,3,0,1,1
오재원,두산,06월 29일,0,1,1,0
오재원,두산,06월 30일,1,1,0,3
오재원,두산,07월 04일,1,0,3,0
오재원,두산,07월 05일,0,3,0,1
오재원,두산,07월 06일,3,0,1,2
