Name,Team,date,2B,3B,OPS,IBB,SB,CS,TB,DP,BB,HBP,K,HIT,SLG,OBP,PA,AB,BA,RBI,HR,SH,SF,R
김성현,SK,2017년 07월 23일,0.0,0.0,1.442,0.0,0.0,0.1,1.9,0.0,1.2,0.0,0.0,1.9,0.6503,0.7917,4.8,3.5,0.6503,0.0,0.0,0.0,0.1,0
김성현,SK,2017년 07월 25일,0.0,0.0,1.2084,0.0,0.0,0.0,2.2,0.0,0.3,0.0,0.9,2.2,0.5834,0.625,4.8,4.5,0.5834,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 07월 26일,0.0,0.0,1.1517,0.0,0.9,0.0,2.4,0.0,1.0,0.0,0.2,2.4,0.5267,0.625,6.6,5.6,0.5267,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 07월 28일,0.0,0.0,1.0,0.0,0.2,0.0,2.4,0.0,0.2,0.0,0.1,2.4,0.49,0.51,6.1,5.9,0.49,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 07월 29일,0.0,0.0,0.7,0.0,0.1,0.0,1.5,0.0,0.1,0.0,0.0,1.5,0.345,0.355,5.2,5.1,0.345,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 07월 30일,0.0,0.0,0.63,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.315,0.315,4.9,4.9,0.315,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 08월 02일,0.0,0.0,0.375,0.0,0.0,0.0,0.3,0.0,0.9,0.0,0.0,0.3,0.075,0.3,4.8,3.9,0.075,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 08월 03일,0.0,0.0,1.3753,0.0,0.0,0.0,1.9,0.0,1.1,0.0,0.0,1.9,0.6253,0.75,4.8,3.7,0.6253,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 08월 04일,0.0,0.0,0.3084,0.0,0.0,0.0,0.4,0.0,0.3,0.0,0.0,0.4,0.1334,0.175,4.8,4.5,0.1334,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 08월 05일,0.0,0.0,1.0417,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.0,2.0,0.5167,0.525,4.8,4.7,0.5167,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 08월 08일,0.0,0.0,0.7247,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.3997,0.325,4.8,3.9,0.3997,0.9,0.0,0.9,0.0,0
김성현,SK,2017년 08월 09일,0.0,0.0,1.5666,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,3.1,0.7916,0.775,4.8,4.6,0.7916,0.2,0.0,0.2,0.0,1
김성현,SK,2017년 08월 10일,0.0,0.0,0.5833,0.0,0.0,0.0,0.7,0.0,0.9,0.0,0.9,0.7,0.1833,0.4,4.8,3.8,0.1833,0.1,0.0,0.1,0.0,0
김성현,SK,2017년 08월 12일,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.2,0.0,2.0,0.3,0.075,0.125,4.8,4.6,0.075,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 08월 18일,0.9,0.0,0.565,0.0,0.0,0.0,1.8,0.0,0.1,0.0,0.5,0.9,0.36,0.205,5.7,5.6,0.18,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 08월 24일,0.2,0.0,0.12,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.08,0.04,5.0,4.1,0.04,0.0,0.0,0.0,0.9,0
김성현,SK,2017년 08월 30일,0.1,0.0,0.06,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.04,0.02,4.9,4.7,0.02,0.0,0.0,0.0,0.2,0
김성현,SK,2017년 09월 01일,0.0,0.0,0.9,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.8,0.45,0.45,4.8,4.7,0.45,0.0,0.0,0.0,0.1,1
김성현,SK,2017년 09월 10일,0.0,0.0,0.9497,0.0,0.0,0.0,1.3,0.0,0.9,0.0,0.0,1.3,0.3997,0.55,4.8,3.9,0.3997,0.0,0.0,0.0,0.0,2
김성현,SK,2017년 09월 14일,0.0,0.0,1.6616,0.0,0.0,0.0,3.1,0.0,1.1,0.0,0.0,3.1,0.7916,0.87,5.7,4.6,0.7916,0.0,0.0,0.0,0.0,1
김성현,SK,2017년 09월 19일,0.9,0.0,1.2933,0.0,0.0,0.0,3.4,0.0,0.3,0.0,0.0,2.5,0.7233,0.57,5.9,5.6,0.5433,0.0,0.0,0.0,0.0,2
김성현,SK,2017년 09월 29일,0.2,0.0,1.705,0.0,0.0,0.0,3.6,0.0,0.1,0.0,0.0,3.4,0.87,0.835,5.1,5.0,0.83,0.0,0.0,0.0,0.0,0
김성현,SK,2017년 09월 30일,0.1,0.0,1.0003,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.7,0.5097,0.4897,4.0,4.0,0.4897,0.0,0.0,0.0,0.0,1
김성훈,삼성,2017년 08월 04일,0.0,0.2,0.91,0.0,0.0,0.2,2.4,0.0,0.0,0.0,0.9,2.0,0.495,0.415,5.9,5.9,0.415,0.0,0.0,0.0,0.0,1
김성훈,삼성,2017년 08월 05일,0.0,0.1,0.64,0.0,0.0,0.1,1.7,0.0,0.0,0.0,1.1,1.5,0.34,0.3,6.0,6.0,0.3,0.9,0.0,0.0,0.0,2
김성훈,삼성,2017년 08월 06일,0.0,0.0,1.02,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.3,2.1,0.51,0.51,6.0,5.1,0.51,2.0,0.0,0.0,0.9,0
김성훈,삼성,2017년 08월 08일,0.0,0.0,0.69,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.0,1.4,0.345,0.345,5.1,4.9,0.345,0.5,0.0,0.0,0.2,2
김성훈,삼성,2017년 08월 09일,0.0,0.0,1.28,0.0,0.0,0.0,3.1,0.0,0.0,0.0,1.1,3.1,0.64,0.64,5.8,5.7,0.64,1.1,0.0,0.0,0.1,1
김성훈,삼성,2017년 08월 12일,0.0,0.0,0.29,0.0,0.9,0.0,0.7,0.0,0.0,0.0,1.2,0.7,0.145,0.145,5.9,5.9,0.145,0.2,0.0,0.0,0.0,3
김성훈,삼성,2017년 08월 13일,0.0,0.0,1.11,0.0,0.2,0.0,2.1,0.0,0.9,0.0,2.1,2.1,0.51,0.6,6.0,5.1,0.51,1.0,0.0,0.0,0.0,0
김성훈,삼성,2017년 08월 16일,0.0,0.0,0.94,0.0,0.1,0.9,2.2,0.0,0.2,0.0,0.5,2.2,0.46,0.48,6.0,5.8,0.46,1.1,0.0,0.0,0.0,1
김성훈,삼성,2017년 08월 17일,0.0,0.0,0.63,0.0,0.0,0.2,1.5,0.0,0.1,0.0,2.0,1.5,0.31,0.32,6.0,5.9,0.31,0.3,0.0,0.0,0.0,0
김성훈,삼성,2017년 08월 18일,0.0,0.0,0.385,0.0,0.0,0.1,0.4,0.0,0.9,0.0,0.4,0.4,0.08,0.305,5.1,4.2,0.08,0.1,0.0,0.0,0.0,1
김성훈,삼성,2017년 08월 19일,0.0,0.0,0.315,0.0,0.9,0.0,0.1,0.9,1.1,0.0,1.1,0.1,0.02,0.295,4.9,3.8,0.02,0.0,0.0,0.0,0.0,0
김성훈,삼성,2017년 08월 22일,0.0,0.0,0.075,0.0,0.2,0.0,0.0,0.2,0.3,0.0,0.2,0.0,0.0,0.075,4.8,4.5,0.0,0.0,0.0,0.0,0.0,0
김성훈,삼성,2017년 09월 01일,0.0,0.0,0.745,0.0,0.1,0.0,1.8,0.1,0.1,0.0,0.1,1.8,0.36,0.385,5.7,5.6,0.36,0.9,0.0,0.0,0.0,0
김성훈,삼성,2017년 09월 02일,0.0,0.0,0.9097,0.0,0.0,0.0,1.3,0.0,0.9,0.0,0.9,1.3,0.3797,0.53,5.0,4.1,0.3797,1.1,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 03일,0.9,0.0,1.1466,0.0,0.0,0.0,3.1,0.0,0.2,0.0,0.2,2.2,0.6466,0.5,5.8,5.6,0.4666,0.3,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 05일,0.2,0.0,0.6433,0.0,0.0,0.0,1.6,0.0,0.1,0.0,0.1,1.4,0.3333,0.31,5.9,5.8,0.2933,0.1,0.0,0.0,0.0,2
김성훈,삼성,2017년 09월 07일,1.0,0.0,1.305,0.0,0.9,0.0,3.2,0.0,0.0,0.0,0.0,2.2,0.775,0.53,5.1,5.1,0.53,1.8,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 08일,0.2,0.0,0.74,0.0,0.2,0.0,1.6,0.9,0.0,0.0,0.0,1.4,0.395,0.345,4.9,4.9,0.345,0.4,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 09일,0.1,0.0,0.81,0.0,1.0,0.0,1.4,0.2,0.9,0.0,0.0,1.3,0.35,0.46,5.7,4.8,0.325,0.2,0.0,0.0,0.0,0
김성훈,삼성,2017년 09월 13일,0.0,0.0,0.18,0.0,0.2,0.0,0.3,0.1,0.2,0.0,0.9,0.3,0.075,0.105,5.9,5.7,0.075,0.0,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 14일,0.9,0.0,1.28,0.0,0.1,0.0,2.8,0.0,1.0,0.0,0.2,1.9,0.7,0.58,6.0,5.0,0.475,0.9,0.0,0.0,0.0,1
김성훈,삼성,2017년 09월 17일,0.2,0.0,0.4203,0.0,0.0,0.0,0.6,0.0,1.1,0.0,0.1,0.4,0.15,0.2703,6.9,4.9,0.1,1.1,0.0,0.9,0.0,1
김성훈,삼성,2017년 09월 22일,0.1,0.0,1.1584,0.0,0.0,0.0,2.1,0.0,1.2,0.0,0.0,2.0,0.525,0.6334,6.2,4.8,0.5,0.3,0.0,0.2,0.0,1
김성훈,삼성,2017년 09월 23일,0.0,0.0,1.1367,0.0,0.0,0.0,2.2,0.0,0.3,0.0,0.0,2.2,0.55,0.5867,5.2,4.8,0.55,0.1,0.0,0.1,0.0,0
김성훈,삼성,2017년 09월 27일,0.0,0.0,1.12,0.0,0.0,0.0,2.4,0.0,1.0,0.0,0.0,2.4,0.51,0.61,6.7,5.7,0.51,1.8,0.0,0.0,0.0,0
김성훈,삼성,2017년 10월 01일,0.0,0.0,0.28,0.0,0.0,0.0,0.6,0.0,0.2,0.0,0.9,0.6,0.13,0.15,5.2,5.0,0.13,0.4,0.0,0.0,0.0,2
김성훈,삼성,2017년 10월 03일,0.0,0.0,1.215,0.0,0.0,0.0,1.1,0.0,1.9,0.0,1.1,1.1,0.49,0.725,5.0,3.1,0.49,1.1,0.0,0.0,0.0,1
김연훈,SK,2015년 07월 11일,0.2,0.0,1.0497,0.0,0.0,0.0,1.6,0.0,0.9,0.0,0.3,1.4,0.4747,0.575,4.8,3.9,0.4247,0.0,0.0,0.0,0.0,0
김연훈,SK,2015년 09월 18일,0.1,0.0,1.1916,0.0,0.0,0.0,1.4,0.0,0.2,0.0,0.1,1.3,0.5916,0.6,3.9,2.8,0.5666,0.0,0.0,0.0,0.9,0
김연훈,SK,2015년 09월 24일,0.0,0.0,0.7333,0.0,0.0,0.0,0.3,0.0,1.0,0.0,0.9,0.3,0.1333,0.6,2.8,1.6,0.1333,0.0,0.0,0.0,0.2,1
김연훈,SK,2015년 09월 25일,0.0,0.0,1.28,0.0,0.0,0.0,2.8,0.0,0.2,0.0,1.1,2.8,0.59,0.69,5.2,4.9,0.59,0.0,0.0,0.0,0.1,0
김연훈,kt,2016년 04월 01일,0.0,0.0,0.29,0.0,0.0,0.0,0.6,0.0,0.1,0.0,1.2,0.6,0.12,0.17,3.9,3.8,0.12,0.0,0.0,0.0,0.0,1
김연훈,kt,2016년 04월 02일,0.0,0.0,1.245,0.0,0.0,0.0,3.9,0.0,0.0,0.0,1.2,1.2,0.96,0.285,4.7,4.7,0.285,1.8,0.9,0.0,0.0,0
김연훈,kt,2016년 04월 03일,0.0,0.0,0.9997,0.0,0.0,0.0,1.7,0.0,0.9,0.0,1.2,1.1,0.4997,0.5,4.7,3.8,0.3497,0.4,0.2,0.0,0.0,1
김연훈,kt,2016년 04월 05일,1.8,0.0,1.6416,0.0,0.0,0.0,4.2,0.0,0.2,0.0,0.3,2.1,1.0666,0.575,4.8,4.6,0.5416,2.0,0.1,0.0,0.0,0
김연훈,kt,2016년 04월 06일,1.3,0.0,1.2086,0.0,0.0,0.0,2.7,0.0,0.1,0.0,1.0,1.4,0.8336,0.375,4.8,3.8,0.433,2.2,0.0,0.9,0.0,0
김연훈,kt,2016년 04월 08일,0.4,0.0,0.3334,0.0,0.0,0.0,0.8,0.0,0.0,0.0,1.1,0.4,0.2334,0.1,4.8,4.6,0.1166,0.6,0.0,0.2,0.0,0
김연훈,kt,2016년 04월 09일,0.1,0.0,0.5417,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.3,1.0,0.2917,0.25,4.8,4.7,0.2583,1.1,0.0,0.1,0.0,0
김연훈,kt,2016년 04월 10일,0.0,0.0,0.55,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.0,1.1,0.275,0.275,4.8,4.8,0.275,1.1,0.0,0.0,0.0,0
김연훈,kt,2016년 04월 14일,0.0,0.0,0.15,0.0,0.0,0.0,0.3,0.0,0.0,0.0,3.8,0.3,0.075,0.075,5.7,5.7,0.075,0.3,0.0,0.0,0.0,0
김연훈,kt,2016년 04월 17일,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8,1.0,0.25,0.25,5.0,5.0,0.25,0.1,0.0,0.0,0.0,0
김연훈,kt,2016년 04월 19일,0.0,0.0,0.46,0.9,0.0,0.0,0.2,0.0,1.8,0.0,0.6,0.2,0.05,0.41,5.8,3.1,0.05,0.9,0.0,0.9,0.0,0
김연훈,kt,2016년 05월 01일,0.0,0.0,0.4297,0.2,0.0,0.0,0.1,0.0,1.3,0.0,0.1,0.1,0.025,0.4047,5.0,2.6,0.025,0.2,0.0,0.2,0.9,0
김연훈,kt,2016년 05월 08일,0.9,0.0,2.2063,0.1,0.0,0.0,3.6,0.0,1.3,0.0,0.0,2.7,1.1997,1.0066,4.9,3.3,0.9,0.1,0.0,0.1,0.2,0
김연훈,kt,2016년 06월 24일,0.2,0.0,0.4999,0.0,0.0,0.0,0.8,0.9,0.3,0.0,0.0,0.6,0.2666,0.2333,4.8,4.4,0.2,0.9,0.0,0.0,0.1,0
김연훈,kt,2016년 07월 20일,0.1,0.0,0.2333,0.0,0.0,0.0,0.4,0.2,0.1,0.0,0.9,0.3,0.1333,0.1,4.8,3.8,0.1,1.1,0.0,0.9,0.0,1
김연훈,kt,2016년 08월 12일,0.9,0.0,1.0503,0.0,0.0,0.0,1.8,0.1,0.9,0.0,1.1,0.9,0.6003,0.45,4.8,3.7,0.2997,0.3,0.0,0.2,0.0,1
김연훈,kt,2016년 08월 24일,0.2,0.0,0.6834,0.0,0.0,0.0,1.3,0.0,0.2,0.0,1.2,1.1,0.3584,0.325,4.8,4.5,0.2916,1.0,0.0,0.1,0.0,0
김연훈,kt,2016년 08월 28일,0.1,0.0,0.2167,0.0,0.0,0.0,0.4,0.0,0.1,0.0,1.2,0.3,0.1167,0.1,4.8,4.7,0.0833,0.2,0.0,0.0,0.0,0
김연훈,kt,2016년 09월 23일,0.0,0.0,0.6503,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1,1.0,0.3247,0.3247,3.9,3.9,0.3247,0.1,0.0,0.0,0.0,0
김연훈,kt,2016년 09월 25일,0.0,0.0,0.1334,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5,0.2,0.0666,0.0666,2.8,2.8,0.0666,0.0,0.0,0.0,0.0,2
김연훈,kt,2016년 09월 30일,0.9,0.0,1.1917,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.2,1.9,0.7083,0.4833,4.3,4.3,0.4833,0.9,0.0,0.0,0.0,0
김연훈,kt,2016년 10월 02일,0.2,0.0,2.05,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,2.2,1.05,1.0,2.8,2.8,1.0,1.1,0.0,0.0,0.0,0
김연훈,kt,2016년 10월 05일,0.1,0.0,0.525,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.9,0.6,0.275,0.25,4.4,4.4,0.25,0.3,0.0,0.0,0.0,0
김연훈,kt,2016년 10월 07일,0.0,0.0,0.8003,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.1,0.3997,0.3997,3.7,3.7,0.3997,0.1,0.0,0.0,0.0,0
김연훈,kt,2016년 10월 09일,0.0,0.0,0.5834,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.2,1.1,0.2916,0.2916,4.6,4.6,0.2916,0.0,0.0,0.0,0.0,0
김연훈,kt,2017년 06월 20일,0.9,0.0,1.0667,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.3,1.2,0.6836,0.383,4.7,3.8,0.383,0.0,0.0,0.0,0.9,1
김영환,kt,2015년 09월 15일,0.0,0.0,0.55,0.0,0.0,0.0,1.4,0.0,0.0,0.0,1.1,0.8,0.35,0.2,4.8,4.8,0.2,0.7,0.2,0.0,0.0,0
김영환,kt,2015년 10월 05일,0.0,0.0,0.225,0.0,0.0,0.0,0.6,0.0,0.0,0.0,2.1,0.3,0.15,0.075,4.8,4.8,0.075,0.3,0.1,0.0,0.0,0
김영환,kt,2016년 08월 04일,0.0,0.0,0.6003,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.4,0.9,0.2997,0.2997,3.9,3.9,0.2997,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 04월 03일,0.1,0.0,1.49,0.0,0.2,0.2,2.7,0.9,0.9,0.0,0.1,2.6,0.71,0.78,5.6,4.7,0.69,1.1,0.0,0.0,0.0,1
김용의,LG,2015년 04월 04일,0.9,0.0,1.5603,0.9,0.0,0.1,2.5,0.2,2.0,0.0,0.0,1.6,0.8003,0.76,5.8,3.8,0.4997,0.3,0.0,0.0,0.0,1
김용의,LG,2015년 04월 07일,0.2,0.0,0.8134,0.2,0.9,0.0,1.5,0.1,0.5,0.0,0.0,1.3,0.4084,0.405,5.1,4.6,0.3416,0.1,0.0,0.0,0.0,0
김용의,LG,2015년 04월 10일,0.1,0.0,0.2267,0.1,0.2,0.0,0.4,0.0,0.2,0.0,3.6,0.3,0.1167,0.11,5.8,5.6,0.0833,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 04월 16일,0.0,0.0,0.95,0.0,0.1,0.9,1.9,0.0,0.0,0.0,2.6,1.9,0.475,0.475,5.0,5.0,0.475,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 04월 17일,0.0,0.0,0.38,0.0,0.0,0.2,0.4,0.0,0.9,0.0,2.6,0.4,0.1,0.28,5.8,4.9,0.1,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 04월 23일,0.0,0.0,0.32,0.0,0.0,0.1,0.2,0.9,1.1,0.0,2.4,0.2,0.05,0.27,5.9,4.8,0.05,0.0,0.0,0.0,0.0,2
김용의,LG,2015년 04월 24일,0.0,0.0,0.8097,0.0,1.8,0.0,0.9,0.2,1.2,0.0,0.6,0.9,0.2997,0.51,5.1,3.9,0.2997,0.9,0.0,0.0,0.0,0
김용의,LG,2015년 04월 25일,0.0,0.0,0.6366,0.0,0.4,0.0,1.1,0.1,0.3,0.0,1.1,1.1,0.2916,0.345,4.9,4.6,0.2916,1.1,0.0,0.0,0.0,2
김용의,LG,2015년 04월 26일,0.0,0.0,1.1733,0.0,1.1,0.0,2.1,0.0,0.1,0.9,2.0,2.1,0.5333,0.64,5.7,4.7,0.5333,0.3,0.0,0.0,0.0,1
김용의,LG,2015년 04월 29일,0.0,0.0,0.855,0.0,1.1,0.0,1.4,0.0,0.9,0.2,0.5,1.4,0.35,0.505,5.9,4.8,0.35,0.1,0.0,0.0,0.0,0
김용의,LG,2015년 04월 30일,0.0,0.0,0.69,0.0,0.3,0.0,1.3,0.0,0.2,0.1,1.1,1.3,0.325,0.365,5.1,4.8,0.325,0.0,0.0,0.0,0.0,1
김용의,LG,2015년 05월 03일,0.0,0.0,0.885,0.0,0.1,0.0,2.1,0.0,0.1,0.0,0.2,2.1,0.435,0.45,5.8,5.7,0.435,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 05월 30일,0.0,0.0,0.21,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.105,0.105,5.0,5.0,0.105,0.0,0.0,0.0,0.0,1
김용의,LG,2015년 05월 31일,0.0,0.0,0.53,0.0,0.0,0.0,1.1,0.0,0.0,0.0,1.1,1.1,0.265,0.265,4.9,4.9,0.265,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 06월 02일,0.0,0.0,0.325,0.0,0.0,0.0,0.2,0.0,0.9,0.0,1.2,0.2,0.05,0.275,4.8,3.9,0.05,0.9,0.0,0.0,0.0,1
김용의,LG,2015년 06월 03일,1.8,0.0,1.6003,0.0,0.9,0.0,4.6,0.0,1.1,0.0,0.3,2.8,0.925,0.6753,6.6,5.5,0.565,4.7,0.0,0.0,0.0,1
김용의,LG,2015년 06월 04일,0.4,0.0,0.5834,0.0,0.2,0.0,1.0,0.0,1.2,0.0,0.1,0.6,0.2,0.3834,6.1,4.0,0.12,1.1,0.0,0.0,0.9,0
김용의,LG,2015년 06월 05일,0.2,0.0,1.2067,0.0,1.0,0.9,2.3,0.0,1.2,0.0,0.9,2.1,0.55,0.6567,6.1,4.7,0.51,0.5,0.0,0.0,0.2,0
김용의,LG,2015년 06월 06일,0.0,0.0,0.245,0.0,0.2,0.2,0.4,0.0,0.3,0.0,1.1,0.4,0.1,0.145,6.0,5.6,0.1,0.0,0.0,0.0,0.1,1
김용의,LG,2015년 06월 14일,0.0,0.0,0.83,0.0,0.1,1.0,2.0,0.0,0.1,0.0,0.3,2.0,0.41,0.42,6.0,5.9,0.41,0.0,0.0,0.0,0.0,0
김용의,LG,2015년 06월 17일,0.0,0.0,0.385,0.0,0.0,1.1,0.4,0.0,0.9,0.0,1.9,0.4,0.08,0.305,5.1,4.2,0.08,0.0,0.0,0.0,0.0,1
김용의,LG,2015년 06월 19일,0.0,0.9,1.03,0.0,0.0,0.3,2.9,0.0,0.2,0.0,1.3,1.1,0.715,0.315,4.9,4.7,0.265,0.9,0.0,0.0,0.0,1
김용의,LG,2015년 06월 21일,0.0,0.2,0.585,0.0,0.0,0.1,0.6,0.0,1.9,0.0,0.4,0.2,0.15,0.435,5.7,3.8,0.05,0.2,0.0,0.0,0.0,1
김용의,LG,2015년 06월 23일,0.0,0.1,0.63,0.0,0.0,0.0,1.2,0.0,0.4,0.0,1.9,1.0,0.3,0.33,5.0,4.6,0.25,0.1,0.0,0.0,0.0,0
김용의,LG,2015년 06월 25일,0.0,0.0,0.5,0.0,0.0,0.0,1.1,0.0,0.2,0.0,1.3,1.1,0.23,0.27,5.8,5.6,0.23,0.0,0.0,0.0,0.0,1
김용의,LG,2015년 06월 26일,0.0,0.0,0.13,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.4,0.3,0.065,0.065,5.9,5.0,0.065,0.0,0.0,0.0,0.9,0
김용의,LG,2015년 06월 28일,0.0,0.0,0.49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.245,0.245,5.1,4.9,0.245,0.0,0.0,0.0,0.2,2
김용의,LG,2015년 07월 03일,0.0,0.0,0.8497,0.0,0.0,0.0,1.1,0.0,0.9,0.0,0.2,1.1,0.3497,0.5,4.9,3.9,0.3497,0.0,0.0,0.0,0.1,1
김용의,LG,2015년 07월 07일,0.0,0.0,1.1166,0.0,0.0,0.0,2.1,0.0,0.2,0.0,0.1,2.1,0.5416,0.575,4.8,4.6,0.5416,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 04월 09일,0.0,0.0,0.2833,0.0,0.0,0.0,0.5,0.0,0.1,0.0,1.8,0.5,0.1333,0.15,3.0,2.9,0.1333,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 05월 14일,0.0,0.0,0.325,0.0,0.0,0.0,0.2,0.0,0.9,0.0,1.3,0.2,0.05,0.275,4.4,3.5,0.05,0.0,0.0,0.0,0.0,2
김용의,LG,2016년 05월 17일,0.0,0.0,1.04,0.0,0.0,0.0,1.8,0.0,1.1,0.0,0.4,1.8,0.45,0.59,5.5,4.4,0.45,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 06월 02일,0.0,0.0,0.245,0.0,0.0,0.0,0.4,0.0,0.3,0.0,2.8,0.4,0.1,0.145,5.0,4.7,0.1,0.0,0.0,0.0,0.0,2
김용의,LG,2016년 06월 04일,0.0,0.0,0.83,0.0,0.9,0.0,0.2,0.0,3.7,0.0,0.6,0.2,0.05,0.78,5.8,2.1,0.05,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 06월 14일,0.0,0.0,1.3597,0.0,0.2,0.0,1.8,0.0,0.8,0.0,0.3,1.8,0.6003,0.7603,4.1,3.3,0.6003,0.9,0.0,0.0,0.0,0
김용의,LG,2016년 06월 25일,0.0,0.0,1.2466,0.0,0.1,0.0,2.2,0.0,0.4,0.0,0.0,2.2,0.5834,0.6634,4.7,4.3,0.5834,1.1,0.0,0.0,0.0,1
김용의,LG,2016년 06월 26일,0.0,0.0,1.0533,0.0,0.9,0.9,2.4,0.0,0.0,0.0,0.9,2.4,0.5267,0.5267,5.6,5.6,0.5267,0.3,0.0,0.0,0.0,0
김용의,LG,2016년 06월 28일,0.0,0.0,0.71,0.0,0.2,0.2,1.5,0.0,0.0,0.0,1.1,1.5,0.355,0.355,5.0,5.0,0.355,0.1,0.0,0.0,0.0,2
김용의,LG,2016년 06월 30일,0.9,0.0,0.99,0.0,0.1,0.1,2.2,0.0,0.9,0.0,1.2,1.3,0.54,0.45,5.8,4.9,0.315,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 07월 02일,0.2,0.0,0.23,0.0,0.0,0.0,0.5,0.9,0.2,0.0,0.3,0.3,0.125,0.105,6.8,6.6,0.075,0.0,0.0,0.0,0.0,0
김용의,LG,2016년 07월 03일,0.1,0.0,0.09,0.0,0.0,0.0,0.2,0.2,0.1,0.0,0.1,0.1,0.05,0.04,3.5,3.4,0.025,0.0,0.0,0.0,0.0,1
김용의,LG,2016년 07월 05일,0.0,0.0,1.0503,0.0,0.9,0.0,0.9,0.1,0.9,0.0,0.9,0.9,0.45,0.6003,3.7,2.8,0.45,0.0,0.0,0.0,0.0,1
김용의,LG,2016년 07월 22일,0.9,0.0,1.1334,0.0,0.2,0.0,2.0,0.0,0.2,0.0,1.1,1.1,0.7003,0.4331,3.5,3.3,0.3997,0.0,0.0,0.0,0.0,1
김용의,LG,2016년 07월 23일,2.0,0.0,1.3967,0.0,0.1,0.0,4.1,0.0,0.1,0.0,1.2,2.1,0.9034,0.4933,5.4,5.3,0.4766,0.0,0.0,0.0,0.0,1
김용의,LG,2016년 07월 24일,1.4,0.0,1.555,0.0,0.0,0.0,3.7,0.0,0.9,0.0,0.3,2.3,0.9017,0.6533,5.8,4.9,0.5633,0.9,0.0,0.0,0.0,1
김용의,LG,2016년 07월 26일,0.4,0.0,2.5653,0.0,0.0,0.9,5.5,0.0,1.1,0.0,0.1,2.4,1.7303,0.835,5.1,4.0,0.7403,1.1,0.9,0.0,0.0,1
김용의,LG,2016년 07월 27일,0.1,0.0,1.2187,0.0,0.0,0.2,3.1,0.0,0.3,0.0,0.0,2.4,0.7081,0.5097,6.7,6.4,0.4831,2.1,0.2,0.0,0.0,1
김용의,LG,2016년 07월 28일,0.0,0.0,1.1248,0.0,0.0,0.1,1.8,0.0,1.0,0.0,1.8,1.5,0.533,0.5916,5.2,4.2,0.433,0.5,0.1,0.0,0.0,1
