Name,Team,date,2B,3B,ERA,K/BB,OPS,WHIP,IBB,BB,HBP,K,GS,S,W,HIT,SO,CG,INNING,ER,GP,BF,BA,PA,PITCH,L,HOLD,HR,GA
배영수,한화,2015년 08월 28일,2.1,0.0,3.108,0.2,0.9099,1.628,0.0,2.0,0.2,0.4,1.0,0.0,0.7,7.2,0.0,0.0,5.44,1.7,1.0,21.0,0.3281,23.2,78.1,0.3,0.0,0.5,4
배영수,한화,2015년 09월 02일,1.3,0.0,4.932,nan,0.8469,1.355,0.0,0.6,0.1,0.1,1.0,0.0,0.2,6.2,0.0,0.0,4.56,2.6,1.0,19.5,0.3119,20.9,78.8,0.1,0.0,0.9,4
배영수,한화,2015년 09월 12일,1.2,0.0,20.208,nan,1.1504,2.541,0.0,0.2,0.7,0.0,1.0,0.0,0.1,4.9,0.0,0.0,2.21,3.5,1.0,11.0,0.502,12.8,49.2,0.7,0.0,0.2,7
배영수,한화,2015년 09월 17일,1.0,0.0,15.429,nan,1.2662,2.829,0.0,2.1,0.2,0.0,1.0,0.0,0.0,4.9,0.0,0.0,2.18,3.9,1.0,13.1,0.3957,15.7,60.0,0.9,0.0,1.5,3
배영수,한화,2015년 09월 28일,1.7,0.0,12.491,nan,1.2018,2.216,0.0,2.0,0.8,0.7,1.0,0.0,0.0,3.5,0.0,0.0,2.09,3.3,1.0,11.2,0.3196,14.1,50.0,0.3,0.0,1.1,3
배영수,한화,2017년 04월 04일,0.5,0.0,10.467,1.5,1.015,1.726,0.0,1.4,0.9,1.6,1.0,0.0,0.0,3.2,0.0,0.0,2.2,3.1,1.0,11.3,0.2814,13.6,49.6,0.8,0.0,1.1,0
배영수,한화,2017년 04월 11일,0.9,0.0,3.039,2.2,0.5746,1.069,0.0,1.8,0.3,4.0,1.0,0.0,0.7,3.0,0.0,0.0,4.86,0.9,1.0,18.7,0.1771,20.8,79.5,0.2,0.0,0.3,5
배영수,한화,2017년 04월 21일,1.6,0.0,7.887,nan,1.0082,1.842,0.0,0.5,0.8,2.6,1.0,0.0,0.2,6.5,0.0,0.0,3.66,3.1,1.0,18.1,0.3653,20.1,75.2,0.1,0.0,0.8,2
배영수,한화,2017년 04월 27일,1.9,0.0,3.952,nan,0.8032,1.401,0.0,0.2,0.2,3.0,1.0,0.0,0.8,7.5,0.0,0.0,5.51,2.2,1.0,22.6,0.3355,24.6,75.9,0.0,0.0,0.2,1
배영수,한화,2017년 05월 03일,1.3,0.0,2.733,nan,0.6602,1.261,0.0,0.7,0.1,5.0,1.0,0.0,0.9,5.9,0.0,0.0,5.11,1.5,1.0,21.3,0.2776,22.6,90.8,0.0,0.0,0.1,5
배영수,한화,2017년 05월 10일,0.4,0.0,6.922,nan,0.8901,1.927,0.0,0.9,0.7,2.9,1.0,0.0,0.3,7.4,0.0,0.0,4.43,3.2,1.0,20.6,0.3609,23.1,83.7,0.0,0.0,0.7,3
배영수,한화,2017년 05월 17일,0.8,0.0,5.119,2.4,0.9624,2.138,0.0,1.7,0.2,3.8,1.0,0.0,0.1,7.0,0.0,0.0,4.11,2.3,1.0,19.4,0.3614,22.2,87.6,0.7,0.0,0.9,3
배영수,한화,2017년 05월 23일,2.3,0.0,4.502,2.0,0.8726,1.774,0.0,1.2,0.1,2.4,1.0,0.0,0.7,9.2,0.0,0.0,6.1,2.9,1.0,26.1,0.3551,28.4,107.6,0.2,0.0,0.3,8
배영수,한화,2017년 05월 28일,2.1,0.0,14.452,1.65,1.0695,2.639,0.0,1.8,0.0,2.9,1.0,0.0,0.2,8.3,0.0,0.0,3.97,5.7,1.0,18.9,0.4558,22.4,87.5,0.8,0.0,0.1,1
배영수,한화,2017년 06월 03일,0.7,0.0,5.069,2.95,0.6715,1.457,0.0,1.9,0.7,5.7,1.0,0.0,0.8,6.1,0.0,0.0,6.22,2.4,1.0,22.2,0.2864,26.0,96.8,0.2,0.0,0.0,5
배영수,한화,2017년 06월 10일,0.9,0.0,8.448,1.781,0.9711,1.62,0.0,2.7,0.9,4.5,1.0,0.0,0.2,5.3,0.0,0.0,5.21,4.4,1.0,18.8,0.288,22.8,88.6,0.8,0.0,1.4,2
배영수,한화,2017년 06월 16일,1.6,0.0,3.329,nan,0.6908,1.12,0.0,0.8,0.3,5.0,1.0,0.0,0.8,7.8,0.0,0.7,8.0,2.5,1.0,29.0,0.2684,30.2,101.5,0.2,0.0,0.4,7
배영수,한화,2017년 06월 22일,3.3,0.0,12.325,nan,1.1122,2.11,0.0,1.0,1.5,2.8,1.0,0.0,0.2,8.6,0.0,0.2,5.1,5.8,1.0,23.1,0.3827,25.6,93.6,0.1,0.0,0.9,6
배영수,한화,2017년 06월 28일,1.7,0.7,14.69,nan,1.1894,2.49,0.0,0.9,0.4,3.0,1.0,0.0,0.1,8.3,0.0,0.1,3.87,5.8,1.0,20.1,0.4239,21.4,82.0,0.0,0.0,0.9,4
배영수,한화,2017년 07월 05일,1.3,0.2,9.855,3.6,1.0654,1.91,0.0,1.0,0.2,3.6,1.0,0.0,0.0,7.4,0.0,0.0,4.52,4.7,1.0,21.1,0.3543,22.3,92.2,0.0,0.0,1.7,2
배영수,한화,2017년 07월 12일,1.0,0.1,5.58,nan,0.8946,1.57,0.0,0.3,0.0,6.0,1.0,0.0,0.0,7.1,0.0,0.0,4.81,2.8,1.0,21.6,0.3306,21.9,90.0,0.0,0.0,1.2,1
배영수,한화,2017년 07월 20일,0.3,0.0,2.49,nan,0.5392,0.909,0.0,0.8,0.7,3.9,1.0,0.0,0.0,4.2,0.0,0.0,5.7,1.5,1.0,19.9,0.206,22.1,93.5,0.0,0.0,0.4,5
배영수,한화,2017년 07월 26일,1.5,0.7,6.96,nan,0.9891,1.534,0.0,0.9,0.9,4.1,1.0,0.0,0.0,6.9,0.0,0.0,5.2,3.9,1.0,22.1,0.307,24.1,92.9,0.7,0.0,1.5,5
배영수,한화,2017년 08월 20일,0.4,0.2,16.125,nan,1.1631,3.577,0.0,0.3,1.7,1.1,1.0,0.0,0.0,6.1,0.0,0.0,2.37,3.2,1.0,13.5,0.5054,16.3,58.8,0.9,0.0,0.4,1
배영수,한화,2017년 08월 27일,0.9,0.1,5.853,nan,0.7665,1.479,0.0,0.1,1.9,1.8,1.0,0.0,0.0,4.8,0.0,0.0,5.62,1.8,1.0,21.1,0.2717,23.3,85.3,0.3,0.0,0.9,4
배영수,한화,2017년 09월 03일,0.2,0.0,3.186,nan,0.6105,1.264,0.0,1.4,0.6,3.2,1.0,0.0,0.0,4.9,0.0,0.0,6.41,1.2,1.0,24.7,0.2229,27.5,95.0,0.8,0.0,0.9,3
배영수,한화,2017년 09월 10일,1.5,0.0,4.167,nan,0.7021,1.237,0.0,1.1,0.2,3.8,1.0,0.0,0.0,5.6,0.0,0.0,5.6,2.4,1.0,21.1,0.2749,22.6,84.6,0.9,0.0,0.3,3
배영수,한화,2017년 09월 20일,1.1,0.0,3.309,1.7,0.6377,1.08,0.0,1.1,0.0,1.9,1.0,0.0,0.0,5.2,0.0,0.0,5.9,2.1,1.0,23.3,0.2273,24.5,93.7,0.3,0.0,0.8,1
배영수,한화,2017년 10월 01일,1.1,0.0,1.959,2.35,0.5886,0.977,0.0,1.7,0.0,4.1,1.0,0.0,0.7,5.1,0.0,0.0,6.74,1.4,1.0,26.3,0.1985,28.0,91.6,0.1,0.0,0.9,4
배장호,롯데,2015년 09월 24일,2.1,0.0,5.717,0.569,0.9406,1.586,0.0,2.4,1.1,1.5,1.0,0.0,0.0,5.1,0.0,0.0,4.29,3.0,1.0,18.2,0.2807,22.1,90.5,0.7,0.0,0.9,2
배장호,롯데,2015년 10월 02일,1.3,0.0,4.257,0.834,0.6644,1.171,0.0,2.1,1.1,1.8,1.0,0.0,0.0,3.6,0.0,0.0,4.76,2.3,1.0,17.2,0.2089,20.6,72.3,0.2,0.0,0.3,7
백인식,SK,2015년 04월 28일,0.8,0.0,8.28,0.565,1.4824,3.36,0.0,2.9,0.2,1.5,1.0,0.0,0.1,4.1,0.0,0.0,2.34,1.8,1.0,10.6,0.4682,13.7,59.8,0.9,0.0,0.8,3
백인식,SK,2017년 08월 16일,0.2,0.0,8.64,1.533,1.039,2.38,0.0,1.6,0.1,1.8,1.0,0.0,0.0,4.7,0.0,0.0,2.84,2.6,1.0,11.7,0.4272,13.4,60.6,0.3,0.0,0.2,4
백인식,SK,2017년 08월 26일,0.8,0.0,9.18,0.783,0.943,2.22,0.0,1.9,0.0,1.2,1.0,0.0,0.0,5.6,0.0,0.0,3.52,3.6,1.0,15.0,0.3876,16.9,63.7,0.1,0.0,0.1,0
백정현,삼성,2016년 09월 27일,0.2,0.0,18.088,1.125,1.3409,2.64,0.0,1.5,0.3,1.8,1.0,0.0,0.0,5.2,0.0,0.0,2.4,4.9,1.0,12.3,0.427,14.1,66.4,0.0,0.0,1.6,1
백정현,삼성,2016년 10월 04일,0.7,0.0,6.011,1.05,0.661,1.366,0.0,2.5,0.1,2.6,1.0,0.0,0.7,2.9,0.0,0.0,4.37,2.0,1.0,17.0,0.1966,19.6,92.1,0.0,0.0,0.5,1
백정현,삼성,2017년 05월 12일,0.2,0.0,3.892,3.1,0.6705,1.316,0.0,1.4,0.0,3.5,1.0,0.0,0.9,4.5,0.0,0.0,4.75,1.5,1.0,16.9,0.2768,19.0,84.2,0.0,0.0,0.2,1
백정현,삼성,2017년 05월 18일,0.8,0.0,1.569,2.65,0.5302,1.028,0.0,1.9,0.0,4.6,1.0,0.0,1.0,4.0,0.0,0.0,5.72,1.0,1.0,19.3,0.2093,21.4,91.1,0.0,0.0,0.0,1
백정현,삼성,2017년 05월 26일,0.9,0.0,1.74,3.0,0.7715,1.58,0.7,1.2,0.7,3.5,1.0,0.0,0.3,6.9,0.0,0.0,5.2,1.0,1.0,20.4,0.3361,23.1,95.9,0.0,0.0,0.0,6
백정현,삼성,2017년 06월 02일,1.0,0.0,13.11,1.2,0.9991,3.029,0.2,1.8,0.2,1.8,1.0,0.0,0.1,8.3,0.0,0.0,3.7,4.5,1.0,18.8,0.4462,21.0,81.5,0.7,0.0,0.0,1
백정현,삼성,2017년 06월 09일,0.3,0.0,5.236,3.2,0.7625,1.558,0.1,1.2,0.1,3.3,1.0,0.0,0.0,4.7,0.0,0.0,3.97,2.0,1.0,16.2,0.2781,17.6,68.3,0.2,0.0,0.7,5
백정현,삼성,2017년 07월 04일,2.9,0.0,7.466,2.25,0.8776,1.601,0.0,1.1,0.0,2.3,1.0,0.0,0.0,7.1,0.0,0.0,5.32,4.3,1.0,23.0,0.3056,24.1,87.8,0.1,0.0,0.9,1
백정현,삼성,2017년 07월 09일,0.8,0.0,2.758,4.3,0.5396,0.973,0.0,1.0,0.0,4.3,1.0,0.0,0.7,4.7,0.0,0.0,5.81,1.8,1.0,21.4,0.2153,22.4,92.1,0.0,0.0,0.3,2
백정현,삼성,2017년 07월 18일,0.4,0.0,3.038,2.6,0.477,0.981,0.0,1.7,0.0,4.0,1.0,0.0,0.9,4.4,0.0,0.0,6.07,2.1,1.0,22.2,0.1964,23.9,100.8,0.0,0.0,0.1,2
백정현,삼성,2017년 07월 25일,0.7,0.0,2.818,3.7,0.6105,1.092,0.0,1.9,0.0,6.9,1.0,0.0,0.3,4.7,0.0,0.0,6.02,1.9,1.0,21.9,0.2144,24.5,112.7,0.0,0.0,0.7,1
백정현,삼성,2017년 07월 30일,1.6,0.0,1.787,6.6,0.496,0.826,0.0,1.3,0.0,7.6,1.0,0.0,0.8,4.2,0.0,0.0,6.71,1.3,1.0,23.4,0.1805,25.6,103.9,0.0,0.0,0.2,4
백정현,삼성,2017년 08월 05일,3.3,0.0,7.432,4.8,0.9709,2.17,0.0,1.1,0.0,5.2,1.0,0.0,0.2,7.6,0.0,0.0,4.24,3.2,1.0,20.3,0.3879,22.4,90.6,0.7,0.0,0.1,3
백정현,삼성,2017년 09월 15일,1.7,0.0,4.613,3.35,0.9371,1.737,0.0,1.7,1.4,5.1,1.0,0.0,0.8,6.4,0.0,0.0,4.84,2.3,1.0,19.5,0.3327,24.3,91.9,0.2,0.0,0.7,1
백정현,삼성,2017년 09월 22일,2.0,0.0,2.962,1.95,0.7057,1.433,0.0,1.9,0.4,3.5,1.0,0.0,0.9,4.9,0.0,0.0,4.82,1.5,1.0,19.7,0.2506,22.5,91.4,0.1,0.0,0.2,4
백정현,삼성,2017년 10월 03일,1.2,0.0,5.445,2.65,0.8515,1.317,0.0,2.0,0.2,5.3,1.0,0.0,0.3,4.9,0.0,0.0,5.07,3.2,1.0,19.9,0.2466,23.0,94.9,0.7,0.0,1.5,6
밴와트,SK,2015년 04월 16일,1.3,0.0,4.652,nan,0.7162,1.341,0.0,0.4,0.7,4.0,1.0,0.0,0.7,5.8,0.0,0.0,4.72,2.3,1.0,19.9,0.2918,21.0,85.6,0.3,0.0,0.2,0
밴와트,SK,2015년 05월 19일,0.4,0.0,1.606,nan,0.4582,1.108,0.0,0.8,0.2,1.2,1.0,0.0,0.2,1.8,0.0,0.0,2.11,0.8,1.0,7.4,0.09,9.1,37.9,0.1,0.0,0.1,1
밴와트,SK,2015년 05월 26일,0.8,0.0,1.174,nan,0.4437,0.629,0.0,0.2,0.1,6.7,1.0,0.0,0.8,2.6,0.0,0.0,4.97,0.8,1.0,17.8,0.1202,18.3,77.4,0.0,0.0,0.7,2
밴와트,SK,2015년 05월 31일,1.6,0.0,2.986,nan,0.6829,1.545,0.0,2.9,0.0,4.6,1.0,0.0,0.2,4.1,0.0,0.0,4.26,1.6,1.0,17.2,0.2218,20.2,87.7,0.0,0.0,0.2,3
밴와트,SK,2015년 06월 06일,1.2,0.0,3.749,nan,0.8302,1.378,0.0,0.8,0.0,5.9,1.0,0.0,0.1,7.6,0.0,0.0,5.79,2.6,1.0,25.4,0.2939,26.2,109.8,0.7,0.0,1.5,4
밴와트,SK,2015년 06월 12일,1.8,0.0,6.236,nan,0.9738,2.143,0.0,1.1,0.0,3.7,1.0,0.0,0.0,10.0,0.0,0.0,5.16,3.6,1.0,24.2,0.4126,25.3,93.7,0.2,0.0,0.4,2
밴와트,SK,2015년 06월 18일,0.5,0.0,4.071,nan,0.678,1.357,0.0,0.9,0.0,5.4,1.0,0.0,0.7,6.6,0.0,0.0,5.26,2.5,1.0,20.9,0.3078,22.5,85.7,0.1,0.0,0.2,2
밴와트,SK,2015년 06월 25일,1.6,0.7,3.876,2.55,0.8854,1.852,0.0,1.7,0.0,3.6,1.0,0.0,0.9,7.7,0.0,0.0,5.04,2.2,1.0,21.6,0.3532,23.5,92.8,0.0,0.0,0.0,3
밴와트,SK,2015년 07월 01일,1.8,0.2,4.188,4.4,0.7261,1.325,0.0,1.2,0.7,4.7,1.0,0.0,1.0,6.3,0.0,0.0,5.72,2.7,1.0,21.7,0.2902,25.1,103.8,0.0,0.0,0.0,1
밴와트,kt,2016년 04월 05일,0.6,0.1,3.626,nan,0.863,1.225,0.0,0.4,0.2,2.7,1.0,0.0,0.3,4.1,0.0,0.0,3.24,1.5,1.0,13.6,0.301,14.6,60.9,0.0,0.0,0.7,1
밴와트,kt,2016년 04월 12일,0.9,0.0,1.126,nan,0.6817,1.323,0.0,1.5,0.8,3.0,1.0,0.0,0.8,4.7,0.0,0.0,4.54,0.5,1.0,18.9,0.2539,21.4,88.6,0.0,0.0,0.2,4
밴와트,kt,2016년 04월 19일,0.9,0.0,3.88,nan,0.8417,1.576,0.0,1.1,0.2,4.3,1.0,0.0,0.2,6.9,0.0,0.0,4.79,2.2,1.0,21.3,0.3212,22.6,96.8,0.7,0.0,0.8,3
밴와트,kt,2016년 04월 26일,1.0,0.0,3.532,2.2,0.6256,1.318,0.0,1.8,0.1,3.4,1.0,0.0,0.1,4.9,0.0,0.0,5.02,2.0,1.0,20.0,0.2411,21.9,99.3,0.9,0.0,0.2,1
밴와트,kt,2016년 05월 04일,0.3,0.7,2.129,2.55,0.5502,1.011,0.0,1.9,0.0,4.6,1.0,0.0,0.7,4.4,0.0,0.0,6.41,1.4,1.0,22.2,0.1988,25.5,105.6,0.3,0.0,0.1,5
밴와트,kt,2016년 05월 11일,0.8,0.2,6.435,2.75,0.8019,1.748,0.0,1.3,0.0,3.4,1.0,0.0,0.2,6.8,0.0,0.0,4.77,3.2,1.0,19.8,0.3506,21.5,97.9,0.8,0.0,0.0,6
밴와트,kt,2016년 05월 17일,3.0,0.1,15.294,nan,1.168,2.903,0.0,0.4,0.0,3.2,1.0,0.0,0.1,7.6,0.0,0.0,2.99,4.4,1.0,16.6,0.4747,17.2,77.4,0.9,0.0,0.0,5
밴와트,kt,2016년 05월 22일,1.6,0.0,10.989,nan,1.1521,1.874,0.0,0.8,0.0,5.8,1.0,0.0,0.0,6.6,0.0,0.0,4.33,4.9,1.0,18.9,0.3587,19.7,86.1,0.3,0.0,2.1,7
밴와트,kt,2016년 05월 28일,2.0,0.0,8.174,nan,1.1012,1.862,0.0,0.9,0.0,3.1,1.0,0.0,0.7,8.3,0.0,0.0,4.85,4.3,1.0,25.1,0.338,26.0,84.3,0.1,0.0,2.7,1
밴와트,kt,2016년 06월 03일,0.5,0.7,3.22,1.45,0.9075,1.775,0.0,3.1,0.0,2.5,1.0,0.0,0.2,7.3,0.0,0.0,5.74,2.0,1.0,23.0,0.3168,26.8,106.5,0.7,0.0,0.9,2
밴와트,kt,2016년 06월 09일,0.9,0.2,1.985,0.825,0.8358,1.712,0.0,3.7,0.0,2.7,1.0,0.0,0.1,6.5,0.0,0.0,5.92,1.3,1.0,23.3,0.2784,27.2,102.9,0.2,0.0,1.0,2
밴와트,kt,2016년 06월 17일,0.9,0.1,2.97,3.0,0.6544,1.357,0.0,1.9,0.0,3.6,1.0,0.0,0.0,5.4,0.0,0.0,5.3,1.7,1.0,20.8,0.259,22.8,100.5,0.1,0.0,0.2,5
밴와트,kt,2016년 06월 24일,1.0,0.0,6.12,2.275,0.8067,1.576,0.0,2.0,0.0,3.9,1.0,0.0,0.0,7.2,0.0,0.0,5.8,4.0,1.0,23.1,0.3092,25.8,103.3,0.7,0.0,0.8,4
밴와트,kt,2016년 06월 30일,0.3,0.0,4.226,1.325,0.6624,1.504,0.0,3.3,0.7,3.3,1.0,0.0,0.0,4.9,0.0,0.0,5.27,2.6,1.0,19.4,0.247,24.3,98.7,0.2,0.0,0.2,3
밴와트,kt,2016년 07월 08일,0.8,0.0,4.576,4.55,0.7383,1.286,0.0,1.7,0.9,5.2,1.0,0.0,0.7,5.8,0.0,0.0,5.82,3.0,1.0,22.1,0.2604,25.0,103.4,0.1,0.0,0.8,5
밴와트,kt,2016년 07월 14일,0.9,0.0,12.039,1.975,1.0874,2.484,0.0,2.0,0.3,2.9,1.0,0.0,0.2,5.1,0.0,0.0,3.18,3.6,1.0,14.8,0.3663,17.2,76.2,0.7,0.0,0.9,6
밴와트,kt,2016년 07월 20일,1.7,0.0,11.096,2.2,1.1711,2.117,0.0,1.2,0.1,2.4,1.0,0.0,0.1,7.9,0.0,0.0,4.52,5.3,1.0,20.1,0.3958,21.4,89.3,0.9,0.0,1.7,1
밴와트,kt,2016년 07월 26일,1.2,0.0,4.753,1.9,0.7859,1.631,0.0,1.8,0.0,3.4,1.0,0.0,0.0,6.5,0.0,0.0,5.41,2.3,1.0,22.4,0.2985,24.2,102.3,0.3,0.0,0.5,6
밴와트,kt,2016년 08월 09일,0.4,0.0,10.102,0.831,0.8503,1.761,0.0,2.6,0.0,1.7,1.0,0.0,0.0,5.6,0.0,0.0,4.57,5.0,1.0,18.9,0.2967,21.5,83.2,0.8,0.0,0.9,3
밴와트,kt,2016년 08월 14일,0.8,0.0,5.792,nan,0.8172,1.434,0.0,0.8,0.0,3.4,1.0,0.0,0.0,7.2,0.0,0.0,5.62,3.4,1.0,22.6,0.3169,23.4,94.4,0.9,0.0,0.9,5
밴와트,kt,2016년 08월 20일,0.2,0.0,12.646,nan,1.2939,2.551,0.0,2.4,0.0,3.0,1.0,0.0,0.0,6.3,0.0,0.0,3.71,4.7,1.0,15.6,0.4194,18.0,80.2,0.3,0.0,1.7,4
밴와트,kt,2016년 08월 26일,0.1,0.0,9.12,nan,0.8761,1.993,0.0,1.3,0.0,1.0,1.0,0.0,0.0,5.5,0.0,0.0,3.37,3.4,1.0,15.5,0.3588,17.5,66.3,0.1,0.0,0.5,1
밴와트,kt,2016년 09월 01일,0.0,0.0,3.12,3.6,0.4631,0.975,0.0,1.2,0.7,3.8,1.0,0.0,0.7,3.0,0.0,0.0,5.26,1.1,1.0,20.4,0.1737,22.5,92.9,0.0,0.0,0.2,1
밴와트,kt,2016년 09월 07일,0.0,0.0,1.713,1.7,0.5745,1.271,0.0,2.4,0.2,3.1,1.0,0.0,0.2,5.8,0.0,0.0,6.45,1.0,1.0,22.9,0.2551,26.3,105.3,0.7,0.0,0.0,5
밴와트,kt,2016년 09월 13일,0.7,0.0,6.558,2.8,0.6907,1.591,0.0,1.4,0.1,3.2,1.0,0.0,0.8,7.2,0.0,0.0,5.52,3.7,1.0,23.2,0.3107,24.9,91.7,0.2,0.0,0.0,5
밴와트,kt,2016년 09월 18일,2.3,0.7,9.195,1.631,0.9426,2.12,0.0,2.6,0.0,3.7,1.0,0.0,0.2,7.2,0.0,0.0,4.57,4.6,1.0,21.0,0.3438,23.7,93.1,0.8,0.0,0.0,7
밴와트,kt,2016년 09월 29일,1.4,0.2,29.436,1.966,1.881,4.002,0.0,1.4,0.0,2.5,1.0,0.0,0.1,7.1,0.0,0.0,2.16,6.4,1.0,14.7,0.5129,16.1,58.5,0.9,0.0,2.8,5
밴헤켄,넥센,2015년 04월 15일,0.4,0.0,1.685,1.631,0.5399,1.274,0.0,3.1,0.0,5.0,1.0,0.0,0.2,4.5,0.0,0.0,5.92,1.1,1.0,21.2,0.2099,24.6,107.2,0.7,0.0,0.0,3
밴헤켄,넥센,2015년 04월 21일,0.8,0.0,4.08,2.666,0.7128,1.329,0.0,2.3,0.0,5.9,1.0,0.0,0.1,4.7,0.0,0.0,5.3,2.3,1.0,19.6,0.24,21.9,104.5,0.2,0.0,0.7,0
밴헤켄,넥센,2015년 04월 26일,1.6,0.0,1.23,2.483,0.5822,1.113,0.0,2.1,0.0,5.1,1.0,0.0,0.7,4.3,0.0,0.0,5.8,0.7,1.0,21.4,0.2027,23.5,99.2,0.1,0.0,0.2,4
밴헤켄,넥센,2015년 05월 02일,1.2,0.7,5.58,3.25,0.7418,1.6,0.0,2.0,0.0,6.5,1.0,0.0,0.9,6.2,0.0,0.0,5.2,3.1,1.0,22.4,0.2755,24.4,94.0,0.0,0.0,0.1,1
밴헤켄,넥센,2015년 05월 08일,0.4,0.2,2.259,7.25,0.345,0.733,0.0,1.3,0.0,8.2,1.0,0.0,1.0,3.2,0.0,0.0,6.64,1.5,1.0,24.3,0.135,26.3,107.1,0.0,0.0,0.0,4
밴헤켄,넥센,2015년 05월 14일,2.2,0.1,5.154,5.3,0.7218,1.427,0.0,1.8,0.0,8.8,1.0,0.0,0.3,6.7,0.0,0.0,6.14,3.4,1.0,23.4,0.29,26.8,103.2,0.0,0.0,0.0,4
밴헤켄,넥센,2015년 05월 20일,2.7,0.0,5.517,4.95,0.8133,1.423,0.0,1.9,0.0,9.0,1.0,0.0,0.8,6.7,0.0,0.0,6.12,3.7,1.0,23.9,0.282,26.3,117.8,0.0,0.0,0.7,4
밴헤켄,넥센,2015년 05월 26일,3.0,0.0,4.95,nan,0.7707,0.992,0.0,0.6,0.0,8.3,1.0,0.0,0.9,6.4,0.0,0.0,7.4,4.0,1.0,27.4,0.2381,28.2,101.3,0.0,0.0,1.6,2
밴헤켄,넥센,2015년 05월 31일,0.9,0.0,3.6,nan,0.767,1.7,0.7,3.0,0.0,6.0,1.0,0.0,0.3,7.5,0.0,0.0,6.4,2.6,1.0,25.0,0.3037,28.7,104.8,0.7,0.0,0.5,1
밴헤켄,넥센,2015년 06월 06일,0.3,0.0,1.953,nan,0.7379,1.378,0.2,2.2,0.0,6.0,1.0,0.0,0.8,7.1,0.0,0.0,6.9,1.5,1.0,25.2,0.2833,28.3,104.0,0.2,0.0,0.9,8
밴헤켄,넥센,2015년 06월 12일,1.4,0.0,10.008,nan,1.0628,2.383,0.1,0.8,0.0,3.1,1.0,0.0,0.2,9.9,0.0,0.0,4.8,4.6,1.0,21.4,0.4743,23.9,81.9,0.1,0.0,0.2,6
밴헤켄,넥센,2015년 06월 18일,1.1,0.0,9.92,nan,1.0014,2.121,0.0,0.9,0.0,6.6,1.0,0.0,0.1,9.9,0.0,0.0,5.07,5.5,1.0,24.0,0.418,25.4,97.7,0.7,0.0,0.8,0
밴헤켄,넥센,2015년 06월 27일,1.1,0.0,3.376,nan,0.6904,1.387,0.0,0.9,0.0,6.0,1.0,0.0,0.7,6.6,0.0,0.0,5.62,1.8,1.0,22.4,0.2939,23.5,96.6,0.2,0.0,0.2,3
밴헤켄,넥센,2015년 07월 03일,0.3,0.7,3.113,5.5,0.6321,1.106,0.0,1.0,0.7,5.5,1.0,0.0,0.2,5.5,0.0,0.0,5.91,2.0,1.0,22.3,0.2443,24.7,95.8,0.1,0.0,0.1,3
밴헤켄,넥센,2015년 07월 09일,0.1,0.2,1.65,2.44,0.496,1.231,0.0,3.8,0.2,5.8,1.0,0.0,0.1,3.6,0.0,0.0,6.0,1.1,1.0,20.6,0.1731,26.2,102.1,0.0,0.0,0.0,4
밴헤켄,넥센,2015년 07월 15일,0.0,0.1,4.576,nan,0.7182,1.36,0.0,1.1,0.1,7.3,1.0,0.0,0.7,7.4,0.0,0.0,6.07,3.2,1.0,24.4,0.2949,26.1,98.3,0.0,0.0,0.7,6
밴헤켄,넥센,2015년 07월 21일,0.7,0.0,4.723,nan,0.5854,1.278,0.0,2.6,0.0,8.5,1.0,0.0,0.2,6.3,0.0,0.0,6.79,3.7,1.0,26.8,0.234,29.6,110.4,0.7,0.0,0.2,0
밴헤켄,넥센,2015년 07월 28일,0.2,0.0,1.55,nan,0.3967,0.787,0.0,1.3,0.0,6.8,1.0,0.0,0.8,4.2,0.0,0.0,6.93,1.2,1.0,24.3,0.1684,25.6,97.1,0.2,0.0,0.1,3
밴헤켄,넥센,2015년 08월 02일,0.1,0.0,2.29,3.369,0.4578,0.839,0.0,2.6,0.0,7.7,1.0,0.0,0.9,3.3,0.0,0.0,7.01,1.8,1.0,23.5,0.1384,26.1,96.4,0.1,0.0,0.7,4
밴헤켄,넥센,2015년 08월 09일,0.7,0.0,5.554,1.484,0.7028,1.769,0.0,3.5,0.0,3.6,1.0,0.0,0.3,5.8,0.0,0.0,5.6,3.2,1.0,21.6,0.2721,25.1,98.9,0.7,0.0,0.2,2
밴헤켄,넥센,2015년 08월 14일,0.2,0.0,3.496,1.536,0.6726,1.324,0.0,3.2,0.0,4.7,1.0,0.0,0.1,5.2,0.0,0.0,6.6,2.4,1.0,22.6,0.2315,26.5,103.9,0.2,0.0,0.8,2
밴헤켄,넥센,2015년 08월 20일,0.8,0.0,3.033,1.553,0.6998,1.351,0.0,3.1,0.0,4.7,1.0,0.0,0.7,5.9,0.0,0.0,6.8,2.2,1.0,24.9,0.2384,28.2,108.3,0.1,0.0,0.9,1
밴헤켄,넥센,2015년 08월 27일,0.9,0.0,1.562,nan,0.5154,0.722,0.0,0.9,0.0,7.1,1.0,0.0,0.2,4.5,0.0,0.0,7.7,1.3,1.0,26.4,0.1715,27.4,108.9,0.0,0.0,1.0,4
밴헤켄,넥센,2015년 09월 02일,2.4,0.0,4.683,nan,0.7932,1.51,0.0,1.0,0.0,6.3,1.0,0.0,0.1,8.4,0.0,0.0,6.5,3.2,1.0,26.2,0.3222,27.2,107.7,0.7,0.0,0.3,5
