Name,Team,date,2B1,3B1,ERA1,K/BB1,OPS1,WHIP1,IBB1,BB1,HBP1,K1,GS1,S1,W1,HIT1,SO1,CG1,INNING1,ER1,GP1,BF1,BA1,PA1,PITCH1,L1,HOLD1,HR1,2B2,3B2,ERA2,K/BB2,OPS2,WHIP2,IBB2,BB2,HBP2,K2,GS2,S2,W2,HIT2,SO2,CG2,INNING2,ER2,GP2,BF2,BA2,PA2,PITCH2,L2,HOLD2,HR2,2B3,3B3,ERA3,K/BB3,OPS3,WHIP3,IBB3,BB3,HBP3,K3,GS3,S3,W3,HIT3,SO3,CG3,INNING3,ER3,GP3,BF3,BA3,PA3,PITCH3,L3,HOLD3,HR3,GA
송은범,한화,06월 20일,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,1,6,0,6,27,0,0,0,1,0,0,0,0.829,2.25,0,2,0,0,0,0,0,1,0,0,1.1,0,1,5,0.2,7,25,0,0,0,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0
송은범,한화,07월 03일,1,0,0,0,0.829,2.25,0,2,0,0,0,0,0,1,0,0,1.1,0,1,5,0.2,7,25,0,0,0,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0.667,1.2,0,0,0,0,0,0,0,2,0,0,1.2,0,1,6,0.333,6,19,0,0,0,0
송은범,한화,07월 05일,0,0,9,0,1.25,1,0,0,0,2,0,0,0,1,0,0,1,1,1,4,0.25,4,16,0,0,1,0,0,0,0,0.667,1.2,0,0,0,0,0,0,0,2,0,0,1.2,0,1,6,0.333,6,19,0,0,0,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0,0
송창식,한화,06월 26일,1,0,0,0,1.25,2,0,0,0,1,0,0,1,2,0,0,1,0,1,4,0.5,4,15,0,0,0,0,0,9,0,1.4,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,1,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,19,0,0,0,4
송창식,한화,07월 03일,0,0,9,0,1.4,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,1,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,19,0,0,0,2,0,36,0,2.171,4,0,1,0,0,0,0,0,3,0,0,1,4,1,5,0.6,7,28,0,0,1,1
신병률,KT,04월 18일,0,0,0,0,0.393,0.5,0,0,1,2,0,0,0,1,0,0,2,0,1,7,0.143,8,37,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,2,0,9,0,1.2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,14,0,0,0,1
신병률,KT,04월 21일,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,2,0,9,0,1.2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,14,0,0,0,2,0,2.45,0,0.769,1.09,0,0,0,1,0,0,0,4,0,0,3.2,1,1,13,0.308,13,46,0,0,0,0
신병률,KT,04월 24일,2,0,9,0,1.2,2,0,0,0,0,0,0,0,2,0,0,1,1,1,5,0.4,5,14,0,0,0,2,0,2.45,0,0.769,1.09,0,0,0,1,0,0,0,4,0,0,3.2,1,1,13,0.308,13,46,0,0,0,0,0,0,0,0.286,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,7,0.143,7,27,0,0,0,8
신병률,KT,05월 01일,2,0,2.45,0,0.769,1.09,0,0,0,1,0,0,0,4,0,0,3.2,1,1,13,0.308,13,46,0,0,0,0,0,0,0,0.286,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,7,0.143,7,27,0,0,0,0,0,30.86,0,1.676,3.43,0,1,0,0,0,0,0,7,0,0,2.1,8,1,14,0.5,15,50,0,0,3,0
신병률,KT,05월 08일,0,0,0,0,0.286,0.5,0,0,0,1,0,0,0,1,0,0,2,0,1,7,0.143,7,27,0,0,0,0,0,30.86,0,1.676,3.43,0,1,0,0,0,0,0,7,0,0,2.1,8,1,14,0.5,15,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0,2
신병률,KT,05월 11일,0,0,30.86,0,1.676,3.43,0,1,0,0,0,0,0,7,0,0,2.1,8,1,14,0.5,15,50,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0,1,0,18,0,1.6,3,0,0,0,0,0,0,0,3,0,0,1,2,1,4,0.75,6,17,0,0,0,0
신병률,KT,06월 08일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1,4,0,4,18,0,0,0,1,0,18,0,1.6,3,0,0,0,0,0,0,0,3,0,0,1,2,1,4,0.75,6,17,0,0,0,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,2
신병률,KT,06월 10일,1,0,18,0,1.6,3,0,0,0,0,0,0,0,3,0,0,1,2,1,4,0.75,6,17,0,0,0,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,18,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,1,5,0.2,5,22,0,0,1,0
신병률,KT,06월 17일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3,0,4,13,0,0,0,0,0,18,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,1,5,0.2,5,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,7,0,0,0,0
신병률,KT,06월 21일,0,0,18,0,1,1,0,0,0,1,0,0,0,1,0,0,1,2,1,5,0.2,5,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,7,0,0,0,0,0,0,0,0.667,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0.333,3,14,0,0,0,0
신병률,KT,06월 22일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,7,0,0,0,0,0,0,0,0.667,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0.333,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,3
신병률,KT,06월 27일,0,0,0,0,0.667,1,0,0,0,1,0,1,0,1,0,0,1,0,1,3,0.333,3,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,1,0,13.5,1,1.722,2.5,0,1,0,1,0,0,0,4,0,0,2,3,1,9,0.444,10,32,0,0,2,0
신재영,넥센,04월 14일,2,0,17.18,1,1.237,2.73,0,1,0,1,1,0,0,9,0,0,3.2,7,1,19,0.474,20,70,1,0,1,2,0,11.25,4,0.95,2,0,1,1,4,1,0,0,7,0,0,4,5,1,18,0.389,21,73,1,0,0,1,0,3,0,0.81,0.83,0,0,0,6,1,0,0,5,0,0,6,2,1,21,0.238,21,83,0,0,2,6
신재영,넥센,04월 20일,2,0,11.25,4,0.95,2,0,1,1,4,1,0,0,7,0,0,4,5,1,18,0.389,21,73,1,0,0,1,0,3,0,0.81,0.83,0,0,0,6,1,0,0,5,0,0,6,2,1,21,0.238,21,83,0,0,2,2,0,10.8,0,1.044,1.6,0,0,0,4,1,0,1,8,0,0,5,6,1,23,0.348,23,83,0,0,2,1
신재영,넥센,04월 26일,1,0,3,0,0.81,0.83,0,0,0,6,1,0,0,5,0,0,6,2,1,21,0.238,21,83,0,0,2,2,0,10.8,0,1.044,1.6,0,0,0,4,1,0,1,8,0,0,5,6,1,23,0.348,23,83,0,0,2,3,0,1.5,0,0.708,1.17,0,0,1,3,1,0,1,7,0,0,6,1,1,25,0.28,26,86,0,0,0,6
신재영,넥센,05월 02일,2,0,10.8,0,1.044,1.6,0,0,0,4,1,0,1,8,0,0,5,6,1,23,0.348,23,83,0,0,2,3,0,1.5,0,0.708,1.17,0,0,1,3,1,0,1,7,0,0,6,1,1,25,0.28,26,86,0,0,0,2,0,16.2,0.5,1.211,3,2,4,1,2,1,0,0,6,0,0,3.1,6,1,16,0.375,21,71,1,0,1,5
신재영,넥센,05월 09일,3,0,1.5,0,0.708,1.17,0,0,1,3,1,0,1,7,0,0,6,1,1,25,0.28,26,86,0,0,0,2,0,16.2,0.5,1.211,3,2,4,1,2,1,0,0,6,0,0,3.1,6,1,16,0.375,21,71,1,0,1,2,0,16.88,0,1.681,2.25,0,0,1,1,1,0,0,6,0,0,2.2,5,1,14,0.429,15,63,0,0,3,2
신재영,넥센,05월 16일,2,0,16.2,0.5,1.211,3,2,4,1,2,1,0,0,6,0,0,3.1,6,1,16,0.375,21,71,1,0,1,2,0,16.88,0,1.681,2.25,0,0,1,1,1,0,0,6,0,0,2.2,5,1,14,0.429,15,63,0,0,3,0,0,3,1,0.598,1,0,1,0,1,1,0,0,5,0,0,6,2,1,23,0.217,24,84,1,0,1,1
신재영,넥센,05월 22일,2,0,16.88,0,1.681,2.25,0,0,1,1,1,0,0,6,0,0,2.2,5,1,14,0.429,15,63,0,0,3,0,0,3,1,0.598,1,0,1,0,1,1,0,0,5,0,0,6,2,1,23,0.217,24,84,1,0,1,1,1,1.8,0,0.684,1,0,0,0,4,1,0,0,5,0,0,5,1,1,19,0.263,19,71,0,0,0,3
신재영,넥센,05월 27일,0,0,3,1,0.598,1,0,1,0,1,1,0,0,5,0,0,6,2,1,23,0.217,24,84,1,0,1,1,1,1.8,0,0.684,1,0,0,0,4,1,0,0,5,0,0,5,1,1,19,0.263,19,71,0,0,0,0,0,4.5,2,0.655,1,0,1,1,2,1,0,1,5,0,0,6,3,1,22,0.227,25,99,0,0,1,6
신재영,넥센,06월 02일,1,1,1.8,0,0.684,1,0,0,0,4,1,0,0,5,0,0,5,1,1,19,0.263,19,71,0,0,0,0,0,4.5,2,0.655,1,0,1,1,2,1,0,1,5,0,0,6,3,1,22,0.227,25,99,0,0,1,0,0,10.13,0,1.046,1.31,0,0,0,5,1,0,0,7,0,0,5.1,6,1,22,0.318,22,87,1,0,3,2
신재영,넥센,06월 08일,0,0,4.5,2,0.655,1,0,1,1,2,1,0,1,5,0,0,6,3,1,22,0.227,25,99,0,0,1,0,0,10.13,0,1.046,1.31,0,0,0,5,1,0,0,7,0,0,5.1,6,1,22,0.318,22,87,1,0,3,0,0,18,1,1.4,2,0,1,0,1,0,0,0,1,0,0,1,2,1,4,0.25,5,23,0,0,1,5
신재영,넥센,06월 26일,0,0,10.13,0,1.046,1.31,0,0,0,5,1,0,0,7,0,0,5.1,6,1,22,0.318,22,87,1,0,3,0,0,18,1,1.4,2,0,1,0,1,0,0,0,1,0,0,1,2,1,4,0.25,5,23,0,0,1,1,0,11.25,4,1.507,1.75,0,1,0,4,1,0,0,6,0,0,4,5,1,17,0.353,18,65,0,0,4,2
신재영,넥센,07월 06일,0,0,18,1,1.4,2,0,1,0,1,0,0,0,1,0,0,1,2,1,4,0.25,5,23,0,0,1,1,0,11.25,4,1.507,1.75,0,1,0,4,1,0,0,6,0,0,4,5,1,17,0.353,18,65,0,0,4,1,0,3.6,0,0.708,0.8,0,0,1,3,1,0,1,4,0,0,5,2,1,18,0.222,19,73,0,0,1,1
신재영,넥센,07월 12일,1,0,11.25,4,1.507,1.75,0,1,0,4,1,0,0,6,0,0,4,5,1,17,0.353,18,65,0,0,4,1,0,3.6,0,0.708,0.8,0,0,1,3,1,0,1,4,0,0,5,2,1,18,0.222,19,73,0,0,1,3,1,1.59,2,0.689,0.88,0,1,1,2,1,0,1,4,0,0,5.2,1,1,21,0.191,23,90,0,0,0,2
신재웅,SK,04월 10일,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,1
신재웅,SK,04월 19일,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,0,0,9,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,0,0
신재웅,SK,04월 22일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0,0,0,9,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,0,0,0,0,0,0.4,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,5,20,0,0,0,0
신재웅,SK,04월 24일,0,0,9,0,0.8,2,0,0,0,1,0,0,0,2,0,0,1,1,1,5,0.4,5,21,0,0,0,0,0,0,0,0.4,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,1,0,0
신재웅,SK,04월 25일,0,0,0,0,0.4,0.75,0,0,0,2,0,0,0,1,0,0,1.1,0,1,5,0.2,5,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,1,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0
신재웅,SK,05월 02일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1,0,1,4,0,4,13,0,1,0,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,12,0,1,0,0
신재웅,SK,05월 04일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,12,0,1,0,0,0,0,2,0.65,1.5,0,1,0,2,0,0,0,1,0,0,1.1,0,1,4,0.25,6,20,0,1,0,0
신재웅,SK,05월 05일,0,0,0,0,0.667,1,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0.333,3,12,0,1,0,0,0,0,2,0.65,1.5,0,1,0,2,0,0,0,1,0,0,1.1,0,1,4,0.25,6,20,0,1,0,0,0,0,0,0.667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0.333,3,9,0,1,0,1
신재웅,SK,05월 10일,0,0,0,2,0.65,1.5,0,1,0,2,0,0,0,1,0,0,1.1,0,1,4,0.25,6,20,0,1,0,0,0,0,0,0.667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0.333,3,9,0,1,0,0,0,9,0,1.25,3,0,2,0,0,0,0,0,1,0,0,1,1,1,2,0.5,5,12,0,0,0,0
신재웅,SK,05월 15일,0,0,0,0,0.667,1,0,0,0,0,0,0,0,1,0,0,1,0,1,3,0.333,3,9,0,1,0,0,0,9,0,1.25,3,0,2,0,0,0,0,0,1,0,0,1,1,1,2,0.5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0
신재웅,SK,05월 24일,0,0,9,0,1.25,3,0,2,0,0,0,0,0,1,0,0,1,1,1,2,0.5,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0
신재웅,SK,05월 25일,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0
신재웅,SK,05월 27일,0,0,0,0,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,3
신재웅,SK,06월 05일,0,0,0,0,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,1,0,0,0,0.844,2.4,0,1,0,0,0,0,0,3,0,0,1.2,0,1,9,0.333,10,30,1,0,0,0
신재웅,SK,06월 09일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0,1,0,0,0,0.844,2.4,0,1,0,0,0,0,0,3,0,0,1.2,0,1,9,0.333,10,30,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,1
신재웅,SK,06월 13일,1,0,0,0,0.844,2.4,0,1,0,0,0,0,0,3,0,0,1.2,0,1,9,0.333,10,30,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0,0,9,1,0.9,3,0,1,0,1,0,1,0,2,0,0,1,1,1,5,0.4,6,24,0,0,0,0
신재웅,SK,06월 17일,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0,0,9,1,0.9,3,0,1,0,1,0,1,0,2,0,0,1,1,1,5,0.4,6,24,0,0,0,0,0,0,0.5,0.933,3,0,2,0,1,0,1,0,1,0,0,1,0,1,3,0.333,6,27,0,0,0,0
신재웅,SK,06월 21일,0,0,9,1,0.9,3,0,1,0,1,0,1,0,2,0,0,1,1,1,5,0.4,6,24,0,0,0,0,0,0,0.5,0.933,3,0,2,0,1,0,1,0,1,0,0,1,0,1,3,0.333,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,0
신재웅,SK,06월 23일,0,0,0,0.5,0.933,3,0,2,0,1,0,1,0,1,0,0,1,0,1,3,0.333,6,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0,0
신재웅,SK,06월 27일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0,0,0,0,1,0.2,0.75,0,1,0,1,0,1,0,0,0,0,1.1,0,1,4,0,5,21,0,0,0,0
신재웅,SK,06월 30일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,12,0,0,0,0,0,0,1,0.2,0.75,0,1,0,1,0,1,0,0,0,0,1.1,0,1,4,0,5,21,0,0,0,0,0,0,0,1.1,3,0,1,0,0,0,1,0,2,0,0,1,0,1,4,0.5,5,11,0,0,0,0
신재웅,SK,07월 04일,0,0,0,1,0.2,0.75,0,1,0,1,0,1,0,0,0,0,1.1,0,1,4,0,5,21,0,0,0,0,0,0,0,1.1,3,0,1,0,0,0,1,0,2,0,0,1,0,1,4,0.5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,3,9,0,0,0,2
신재웅,SK,07월 07일,0,0,0,0,1.1,3,0,1,0,0,0,1,0,2,0,0,1,0,1,4,0.5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,3,9,0,0,0,0,0,18,0.5,0.971,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,29,0,0,0,0
신재웅,SK,07월 12일,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3,0,3,9,0,0,0,0,0,18,0.5,0.971,4,0,2,0,1,0,0,0,2,0,0,1,2,1,5,0.4,7,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,3,0,3,13,0,0,0,0
신정락,LG,05월 31일,1,0,18,0,2,3,0,0,0,1,0,0,0,3,0,0,1,2,1,5,0.6,5,18,0,0,1,0,0,4.5,2,0.887,1.83,0,2,0,4,0,0,0,9,0,0,6,3,1,25,0.36,27,89,0,0,1,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0,1
신정락,LG,06월 05일,0,0,4.5,2,0.887,1.83,0,2,0,4,0,0,0,9,0,0,6,3,1,25,0.36,27,89,0,0,1,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0,0,0,6.75,1,0.4,1.5,0,2,0,2,0,0,0,0,0,0,1.1,1,1,3,0,5,23,0,0,0,0
신정락,LG,06월 12일,1,0,0,0,0.75,1,0,0,0,1,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0,0,0,6.75,1,0.4,1.5,0,2,0,2,0,0,0,0,0,0,1.1,1,1,3,0,5,23,0,0,0,0,0,0,1,0.4,2,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,5,26,0,0,0,1
신정락,LG,06월 14일,0,0,6.75,1,0.4,1.5,0,2,0,2,0,0,0,0,0,0,1.1,1,1,3,0,5,23,0,0,0,0,0,0,1,0.4,2,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,5,26,0,0,0,1,0,6.75,0,0.833,1.5,0,0,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,6,20,0,0,0,0
신정락,LG,06월 17일,0,0,0,1,0.4,2,0,2,0,2,0,0,0,0,0,0,1,0,1,3,0,5,26,0,0,0,1,0,6.75,0,0.833,1.5,0,0,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,6,20,0,0,0,0,0,0,0,0.667,1.5,0,0,0,3,0,0,0,2,0,0,1.1,0,1,6,0.333,6,22,0,0,0,0
신정락,LG,06월 23일,1,0,6.75,0,0.833,1.5,0,0,0,2,0,0,0,2,0,0,1.1,1,1,6,0.333,6,20,0,0,0,0,0,0,0,0.667,1.5,0,0,0,3,0,0,0,2,0,0,1.1,0,1,6,0.333,6,22,0,0,0,0,0,0,1,0.733,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,5,24,0,0,0,4
신정락,LG,07월 03일,0,0,0,0,0.667,1.5,0,0,0,3,0,0,0,2,0,0,1.1,0,1,6,0.333,6,22,0,0,0,0,0,0,1,0.733,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,5,24,0,0,0,1,0,15.43,1,1.381,4.29,0,1,0,1,1,0,0,9,0,0,2.1,4,1,14,0.643,16,59,0,0,0,0
신정락,LG,07월 05일,0,0,0,1,0.733,2,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0.333,5,24,0,0,0,1,0,15.43,1,1.381,4.29,0,1,0,1,1,0,0,9,0,0,2.1,4,1,14,0.643,16,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,1,0,0
신정락,LG,07월 10일,1,0,15.43,1,1.381,4.29,0,1,0,1,1,0,0,9,0,0,2.1,4,1,14,0.643,16,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,1
신정락,LG,07월 12일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,3,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0,1,0,3.86,0,0.9,1.71,0,0,0,2,0,0,0,4,0,0,2.1,1,1,10,0.4,10,30,0,0,0,0
심재민,KT,04월 05일,0,0,18,1,1.1,2,0,1,1,1,0,0,1,1,0,0,1,2,1,2,0.5,6,23,0,0,0,1,0,18,0,1.6,2,0,0,0,1,0,0,0,2,0,0,1,2,1,5,0.4,5,17,0,0,1,0,0,0,0,0.5,1,0,0,0,4,0,0,1,2,0,0,2,0,1,8,0.25,8,33,0,0,0,0
심재민,KT,04월 11일,1,0,18,0,1.6,2,0,0,0,1,0,0,0,2,0,0,1,2,1,5,0.4,5,17,0,0,1,0,0,0,0,0.5,1,0,0,0,4,0,0,1,2,0,0,2,0,1,8,0.25,8,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,1,0,2,8,0,0,0,0
심재민,KT,04월 15일,0,0,0,0,0.5,1,0,0,0,4,0,0,1,2,0,0,2,0,1,8,0.25,8,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,1,0,2,8,0,0,0,0,0,0,0,0.533,0.5,0,0,1,2,0,0,0,1,0,0,2,0,1,5,0.2,6,27,0,0,0,1
심재민,KT,04월 17일,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,1,0,2,8,0,0,0,0,0,0,0,0.533,0.5,0,0,1,2,0,0,0,1,0,0,2,0,1,5,0.2,6,27,0,0,0,0,0,9,0,0.5,2,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,4,19,0,0,0,1
심재민,KT,04월 20일,0,0,0,0,0.533,0.5,0,0,1,2,0,0,0,1,0,0,2,0,1,5,0.2,6,27,0,0,0,0,0,9,0,0.5,2,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,4,19,0,0,0,0,0,9,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,5,0.2,5,16,0,0,1,1
심재민,KT,04월 22일,0,0,9,0,0.5,2,0,2,0,0,0,0,0,0,0,0,1,1,1,1,0,4,19,0,0,0,0,0,9,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,5,0.2,5,16,0,0,1,0,0,6.75,0,0.8,1.5,0,0,0,0,0,0,0,2,0,0,1.1,1,1,5,0.4,5,20,0,1,0,0
심재민,KT,04월 25일,0,0,9,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,5,0.2,5,16,0,0,1,0,0,6.75,0,0.8,1.5,0,0,0,0,0,0,0,2,0,0,1.1,1,1,5,0.4,5,20,0,1,0,0,0,0,1,0.2,0.5,0,1,0,1,0,0,1,0,0,0,2,0,1,4,0,5,25,0,0,0,1
심재민,KT,04월 27일,0,0,6.75,0,0.8,1.5,0,0,0,0,0,0,0,2,0,0,1.1,1,1,5,0.4,5,20,0,1,0,0,0,0,1,0.2,0.5,0,1,0,1,0,0,1,0,0,0,2,0,1,4,0,5,25,0,0,0,0,0,9,0,1.667,5,0,0,0,0,0,0,0,5,0,0,1,1,1,6,0.833,7,27,1,0,0,0
심재민,KT,04월 29일,0,0,0,1,0.2,0.5,0,1,0,1,0,0,1,0,0,0,2,0,1,4,0,5,25,0,0,0,0,0,9,0,1.667,5,0,0,0,0,0,0,0,5,0,0,1,1,1,6,0.833,7,27,1,0,0,1,0,0,1,1.1,2.25,1,1,0,1,0,0,0,2,0,0,1.1,0,1,5,0.4,6,20,0,0,0,0
