Name,Team,date,2타,3타,ERA,K/BB,OPS,WHIP,고사,볼넷,사구,삼진,선발,세이브,승,실점,안타,완봉,완투,이닝,자책,출장,타수,타율,타자,투구,패,홀드,홈런
보우덴,두산,2016년 08월 06일,0,0,16.2,1.33,1.454,3.3,0,3,0,4,1,0,0,6,8,0,0,3.1,6,1,16,0.5,21,88,1,0,2
보우덴,두산,2016년 08월 12일,0,0,4.5,0.67,0.906,1.5,0,3,0,2,1,0,0,4,6,0,0,6,3,1,22,0.273,25,91,0,0,2
보우덴,두산,2016년 08월 18일,1,0,7.11,,0.95,1.74,0,0,1,7,1,0,1,5,11,0,0,6.1,5,1,28,0.393,30,115,0,0,1
보우덴,두산,2016년 08월 24일,2,0,7.2,1.67,0.776,2,0,3,0,5,1,0,1,5,7,0,0,5,4,1,23,0.304,26,133,0,0,0
보우덴,두산,2016년 09월 02일,1,0,1.29,3,0.593,1,0,3,0,9,1,0,0,1,4,0,0,7,1,1,24,0.167,28,119,0,0,1
보우덴,두산,2016년 09월 08일,0,0,1.29,,0.417,0.71,0,0,0,7,1,0,1,1,5,0,0,7,1,1,24,0.208,24,109,0,0,0
보우덴,두산,2016년 09월 14일,1,0,0,3.5,0.468,0.86,0,2,1,7,1,0,1,0,4,0,0,7,0,1,24,0.167,27,111,0,0,0
보우덴,두산,2016년 09월 20일,0,0,3,6,0.53,1.17,0,1,0,6,1,0,1,2,6,0,0,6,2,1,24,0.25,25,106,0,0,0
보우덴,두산,2016년 09월 28일,1,0,3.6,,0.722,0.6,0,0,0,5,1,0,1,2,3,0,0,5,2,1,18,0.167,18,75,0,0,2
보우덴,두산,2016년 10월 08일,1,0,0,5,0.349,0.67,0,1,0,5,1,0,0,0,1,0,0,3,0,1,11,0.091,12,47,0,0,0
보우덴,두산,2017년 04월 21일,1,0,3.86,1,0.939,1.29,0,1,0,1,1,0,0,2,2,0,0,2.1,1,1,9,0.222,11,53,0,0,1
보우덴,두산,2017년 04월 27일,2,1,9,2,0.956,2,0,2,0,4,1,0,0,4,6,0,0,4,4,1,18,0.333,20,82,1,0,0
보우덴,두산,2017년 07월 04일,1,0,1.59,,0.35,0.53,0,0,0,2,1,0,1,1,3,0,0,5.2,1,1,20,0.15,20,86,0,0,0
보우덴,두산,2017년 07월 11일,1,0,8.44,1.5,0.969,1.69,0,2,0,3,1,0,0,5,7,0,0,5.1,5,1,23,0.304,25,107,1,0,2
보우덴,두산,2017년 07월 18일,0,0,2.84,0,0.397,0.79,0,3,2,0,1,0,0,2,2,0,0,6.1,2,1,19,0.105,25,105,0,0,0
보우덴,두산,2017년 07월 23일,1,0,7.2,0.33,0.967,2,0,3,0,1,1,0,0,4,7,0,0,5,4,1,20,0.35,24,95,0,0,1
보우덴,두산,2017년 07월 29일,1,0,3,2.5,0.671,1.17,0,2,0,5,1,0,0,2,5,0,0,6,2,1,23,0.217,25,103,1,0,1
보우덴,두산,2017년 08월 04일,0,0,4.5,0.5,0.683,1.33,0,2,0,1,1,0,1,3,6,0,0,6,3,1,24,0.25,26,106,0,0,1
보우덴,두산,2017년 08월 10일,0,0,5.4,1,0.688,1.8,0,3,1,3,1,0,0,2,3,0,0,3.1,2,1,12,0.25,16,63,0,0,0
보우덴,두산,2017년 08월 16일,0,0,3,7,0.842,1.17,0,1,1,7,1,0,0,3,6,0,0,6,2,1,23,0.261,25,98,1,0,2
보우덴,두산,2017년 08월 22일,3,0,13.5,2.5,1.496,3,0,2,0,5,1,0,0,6,10,0,0,4,6,1,20,0.5,23,90,0,0,2
보우덴,두산,2017년 08월 27일,1,0,1.8,0.8,0.7,2,0,5,0,4,1,0,0,1,5,0,0,5,1,1,20,0.25,25,113,0,0,0
보우덴,두산,2017년 09월 02일,1,0,5.06,0.67,0.815,1.69,0,3,0,2,1,0,0,3,6,0,0,5.1,3,1,22,0.273,25,113,1,0,1
보우덴,두산,2017년 09월 08일,1,0,2.57,1,0.671,1,0,3,1,3,1,0,0,2,4,0,0,7,2,1,22,0.182,26,107,0,0,1
보우덴,두산,2017년 09월 14일,1,0,5.4,1,0.821,1.8,0,5,1,5,1,0,0,3,4,0,0,5,3,1,19,0.211,25,105,0,0,1
보우덴,두산,2017년 09월 20일,0,0,3,,0.708,1.17,0,0,0,3,1,0,0,2,7,0,0,6,2,1,24,0.292,25,99,0,0,1
보우덴,두산,2017년 10월 01일,0,0,3.6,2,0.802,1.6,0,1,0,2,1,0,1,2,7,0,0,5,2,1,22,0.318,23,90,0,0,1
봉중근,LG,2015년 04월 04일,0,0,18,1,1.4,2,0,1,0,1,0,1,0,2,1,0,0,1,2,1,4,0.25,5,20,0,0,1
봉중근,LG,2015년 04월 10일,0,0,0,,1,2,0,0,0,0,0,1,0,0,2,0,0,1,0,1,4,0.5,4,14,0,0,0
봉중근,LG,2015년 04월 25일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
봉중근,LG,2015년 04월 29일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,9,0,0,0
봉중근,LG,2015년 05월 02일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0
봉중근,LG,2015년 05월 07일,0,0,0,0,1.1,3,0,1,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,5,17,0,0,0
봉중근,LG,2015년 05월 10일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,4,20,0,0,0
봉중근,LG,2015년 05월 14일,1,0,0,0.33,0.9,2,0,3,0,1,0,0,0,0,1,0,0,2,0,1,5,0.2,8,44,0,0,0
봉중근,LG,2015년 05월 16일,0,0,0,,0.619,1,0,0,1,3,0,0,0,0,2,0,0,2,0,1,7,0.286,9,36,0,0,0
봉중근,LG,2015년 06월 04일,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0
봉중근,LG,2015년 06월 05일,0,0,0,,0.167,0,0,0,1,2,0,0,0,0,0,0,0,1.2,0,1,5,0,6,29,0,0,0
봉중근,LG,2015년 06월 12일,1,0,0,1.5,0.829,2.25,1,2,0,3,0,0,1,1,1,0,0,1.1,0,1,5,0.2,7,29,0,0,0
봉중근,LG,2015년 06월 18일,1,0,6.75,,1,1.5,0,0,0,1,0,1,0,1,2,0,0,1.1,1,1,5,0.4,5,17,0,0,0
봉중근,LG,2015년 06월 19일,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,3,6,0,0,0
봉중근,LG,2015년 06월 24일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
봉중근,LG,2015년 06월 27일,0,0,0,1,0.762,1.8,0,1,0,1,0,1,0,0,2,0,0,1.2,0,1,6,0.333,7,31,0,0,0
봉중근,LG,2015년 06월 28일,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,3,13,0,0,0
봉중근,LG,2015년 07월 08일,0,0,0,,0,0,0,0,0,3,0,0,1,0,0,0,0,1.1,0,1,4,0,4,16,0,0,0
봉중근,LG,2015년 07월 14일,0,0,0,1,0.4,1.5,1,2,0,2,0,0,1,0,0,0,0,1.1,0,1,3,0,6,27,0,0,0
봉중근,LG,2015년 07월 22일,0,0,0,,0.333,0.5,0,0,0,1,0,1,0,0,1,0,0,2,0,1,6,0.167,6,16,0,0,0
봉중근,LG,2015년 08월 05일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,19,0,0,0
봉중근,LG,2015년 08월 07일,0,0,3,1.5,0.993,2.33,1,2,0,3,0,0,1,1,5,0,0,3,1,1,11,0.455,15,52,0,0,0
봉중근,LG,2015년 08월 08일,0,0,0,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0
봉중근,LG,2015년 08월 17일,0,0,9,,1.75,2,0,0,0,0,0,1,0,1,2,0,0,1,1,1,4,0.5,4,18,0,0,1
봉중근,LG,2015년 08월 20일,0,0,0,1,0.762,1.8,0,1,0,1,0,1,0,0,2,0,0,1.2,0,1,6,0.333,7,38,0,0,0
봉중근,LG,2015년 09월 04일,0,0,2.25,2,0.741,1.25,0,2,0,4,1,0,0,1,3,0,0,4,1,1,14,0.214,16,64,0,0,1
봉중근,LG,2015년 09월 11일,0,0,10.38,1,1.155,2.31,0,2,0,2,1,0,0,5,8,0,0,4.1,5,1,20,0.4,22,72,0,0,2
봉중근,LG,2016년 05월 01일,2,0,6,0,0.938,2.33,0,2,0,0,1,0,0,2,5,0,0,3,2,1,14,0.357,16,64,0,0,0
봉중근,LG,2016년 06월 19일,0,0,0,0,0.25,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,16,0,0,0
봉중근,LG,2016년 06월 21일,0,0,0,2,0.167,0.75,0,1,0,2,0,0,1,1,0,0,0,1.1,0,1,5,0,6,28,0,0,0
봉중근,LG,2016년 06월 29일,1,0,0,3,0.422,0.75,0,1,0,3,0,0,0,0,1,0,0,2.2,0,1,9,0.111,10,36,0,0,0
봉중근,LG,2016년 07월 03일,1,0,9,,1.286,4,0,0,0,1,0,0,0,1,4,0,0,1,1,1,7,0.571,7,25,0,0,0
봉중근,LG,2016년 08월 21일,1,0,9,2,1.085,1.33,0,1,1,2,0,0,0,3,3,0,0,3,3,1,10,0.3,13,39,0,0,1
봉중근,LG,2016년 08월 24일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0
봉중근,LG,2016년 08월 27일,0,0,0,2,0.762,2.25,0,1,0,2,0,0,0,0,2,0,0,1.1,0,1,6,0.333,7,21,0,1,0
봉중근,LG,2016년 08월 31일,0,0,16.2,1.5,0.788,3,0,2,0,3,0,0,0,3,3,0,0,1.2,3,1,9,0.333,11,45,0,0,0
봉중근,LG,2016년 09월 02일,0,0,9,1,0.425,1,0,1,1,1,0,0,0,3,1,0,0,2,2,1,8,0.125,11,41,0,0,0
봉중근,LG,2016년 09월 06일,0,0,0,1,0.368,1,0,3,0,3,1,0,0,0,2,0,0,5,0,1,17,0.118,20,83,0,0,0
봉중근,LG,2016년 09월 11일,1,0,18,0,1.671,3,0,1,0,0,1,0,0,4,5,0,0,2,4,1,8,0.625,11,44,0,0,1
봉중근,LG,2016년 09월 17일,2,0,3.86,0,0.764,1.71,0,2,0,0,1,0,0,2,6,0,0,4.2,2,1,20,0.3,22,74,0,0,0
봉중근,LG,2016년 10월 01일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0
봉중근,LG,2016년 10월 04일,0,0,2.25,0.25,0.857,2.25,0,4,0,1,1,0,0,1,5,0,0,4,1,1,14,0.357,19,80,0,0,0
브리검,넥센,2017년 05월 18일,0,0,0,0.5,0.425,1.2,0,4,0,2,1,0,0,0,2,0,0,5,0,1,16,0.125,20,81,0,0,0
브리검,넥센,2017년 05월 24일,1,1,4.5,,0.967,1.83,0,0,2,5,1,0,0,5,11,0,0,6,3,1,27,0.407,30,86,1,0,0
브리검,넥센,2017년 05월 30일,0,0,1.29,,0.32,0.57,0,0,0,5,1,0,1,1,4,0,0,7,1,1,25,0.16,25,95,0,0,0
브리검,넥센,2017년 06월 04일,1,0,0,4,0.739,1.33,0,1,1,4,1,0,0,0,7,0,0,6,0,1,22,0.318,24,88,0,0,0
브리검,넥센,2017년 06월 10일,0,1,2.57,3,0.816,1.43,0,1,0,3,1,0,1,2,9,0,0,7,2,1,29,0.31,30,99,0,0,1
브리검,넥센,2017년 06월 16일,0,0,1.13,2.5,0.558,0.88,0,2,0,5,1,0,1,1,5,0,0,8,1,1,26,0.192,28,104,0,0,1
브리검,넥센,2017년 06월 22일,3,0,13.5,1.5,1.282,2.79,0,2,0,3,1,0,0,7,11,0,0,4.2,7,1,25,0.44,27,102,0,0,2
브리검,넥센,2017년 06월 28일,2,0,10.29,1,0.912,1.86,0,3,1,3,1,0,0,8,10,0,0,7,8,1,30,0.333,34,98,1,0,1
브리검,넥센,2017년 07월 04일,3,0,6,,0.906,1.33,0,0,1,3,1,0,1,4,8,0,0,6,4,1,25,0.32,26,93,0,0,1
브리검,넥센,2017년 07월 09일,1,0,9,1,0.982,2,0,1,0,1,1,0,0,5,9,0,0,5,5,1,23,0.391,25,107,1,0,1
브리검,넥센,2017년 07월 19일,0,0,2.57,6,0.656,1,0,1,1,6,1,0,1,2,6,0,0,7,2,1,25,0.24,27,100,0,0,1
브리검,넥센,2017년 07월 25일,2,0,0,,0.554,0.75,0,0,1,8,1,0,1,0,5,0,0,6.2,0,1,23,0.217,24,92,0,0,0
브리검,넥센,2017년 07월 30일,0,1,2.57,,0.786,1,0,0,0,3,1,0,1,2,7,0,0,7,2,1,28,0.25,28,98,0,0,2
브리검,넥센,2017년 08월 05일,1,0,3.86,1,0.67,1.14,0,2,0,2,1,0,0,3,6,0,0,7,3,1,26,0.231,29,104,0,0,1
브리검,넥센,2017년 08월 11일,1,0,4.5,3,0.732,1.5,0,2,1,6,1,0,1,3,7,0,0,6,3,1,23,0.304,26,104,0,0,0
브리검,넥센,2017년 08월 17일,1,0,0,4,0.426,0.71,0,1,0,4,1,0,0,2,4,0,0,7,0,1,23,0.174,25,100,0,0,0
브리검,넥센,2017년 08월 22일,1,0,7.2,,1,2,0,0,0,2,1,0,0,4,10,0,0,5,4,1,24,0.417,24,95,0,0,1
브리검,넥센,2017년 08월 27일,0,0,10.5,,1.241,2,0,0,0,5,1,0,1,7,12,0,0,6,7,1,29,0.414,29,94,0,0,4
브리검,넥센,2017년 09월 01일,0,0,9,2,0.795,1.6,0,1,1,2,1,0,0,6,7,0,0,5,5,1,23,0.304,25,89,1,0,1
브리검,넥센,2017년 09월 07일,1,0,0,11,0.293,0.5,0,1,0,11,1,0,0,0,2,0,0,6,0,1,20,0.1,21,98,0,0,0
브리검,넥센,2017년 09월 12일,2,0,0,,0.539,0.86,0,0,0,7,1,0,0,0,6,0,0,7,0,1,26,0.231,26,97,0,0,0
브리검,넥센,2017년 09월 17일,0,0,1.5,2.5,0.376,0.83,0,2,1,5,1,0,1,1,3,0,0,6,1,1,22,0.136,25,99,0,0,0
브리검,넥센,2017년 09월 23일,1,1,9,1,0.9,1.5,0,1,2,1,1,0,0,4,5,0,0,4,4,1,16,0.313,20,59,1,0,0
브리검,넥센,2017년 09월 30일,0,0,27,2,1.098,4.13,0,1,1,2,1,0,0,10,10,0,0,2.2,8,1,19,0.526,21,67,1,0,0
비야누에바,한화,2017년 03월 31일,1,0,0,,0.248,0.17,0,0,2,6,1,0,0,2,1,0,0,6,0,1,18,0.056,22,89,1,0,0
비야누에바,한화,2017년 04월 07일,2,0,7.2,,0.76,1.2,0,0,0,2,1,0,0,4,6,0,0,5,4,1,18,0.333,20,70,1,0,0
비야누에바,한화,2017년 04월 13일,1,0,1.42,0.5,0.471,1.11,0,4,0,2,1,0,0,1,3,0,0,6.1,1,1,21,0.143,25,95,0,0,0
비야누에바,한화,2017년 04월 19일,0,0,0,,0.294,0.38,0,0,2,4,1,0,1,0,3,0,0,8,0,1,26,0.115,28,106,0,0,0
비야누에바,한화,2017년 04월 25일,1,0,4.5,2.5,0.754,1.17,0,2,0,5,1,0,0,3,5,0,0,6,3,1,20,0.25,24,109,1,0,1
비야누에바,한화,2017년 05월 16일,3,0,3,2.5,1.048,1.83,0,2,0,5,1,0,0,2,9,0,0,6,2,1,24,0.375,26,104,1,0,1
비야누에바,한화,2017년 05월 21일,0,0,0,,0.1,0,0,0,1,4,1,0,0,0,0,0,0,3,0,1,9,0,10,40,0,0,0
비야누에바,한화,2017년 06월 11일,0,0,4.5,6,0.655,1.17,0,1,0,6,1,0,0,3,6,0,0,6,3,1,24,0.25,25,88,0,0,1
비야누에바,한화,2017년 06월 17일,1,0,1.29,,0.583,0.71,0,0,0,1,1,0,1,1,5,0,0,7,1,1,24,0.208,24,90,0,0,1
비야누에바,한화,2017년 06월 23일,3,0,6.43,1,0.762,1.57,0,3,0,3,1,0,0,5,8,0,0,7,5,1,27,0.296,31,112,1,0,0
비야누에바,한화,2017년 07월 23일,1,0,1.5,2,0.581,0.83,0,1,0,2,1,0,0,1,4,0,0,6,1,1,22,0.182,23,81,0,0,1
비야누에바,한화,2017년 07월 29일,1,0,19.64,,1.326,2.73,0,0,0,1,1,0,0,8,10,0,0,3.2,8,1,20,0.5,21,72,1,0,2
비야누에바,한화,2017년 08월 04일,1,0,4.5,,0.92,1.33,0,0,0,5,1,0,1,3,8,0,0,6,3,1,25,0.32,25,85,0,0,2
비야누에바,한화,2017년 08월 11일,1,0,3,4,0.511,1,0,1,0,4,1,0,1,2,5,0,0,6,2,1,23,0.217,24,99,0,0,0
비야누에바,한화,2017년 08월 17일,0,0,0,5,0.243,0.5,0,1,0,5,1,0,0,1,2,0,0,6,0,1,20,0.1,21,82,0,0,0
비야누에바,한화,2017년 08월 23일,1,0,36,,1.444,6,0,0,0,1,1,0,0,4,6,0,0,1,4,1,9,0.667,9,40,0,0,0
비야누에바,한화,2017년 08월 31일,0,0,1.29,0,0.443,1,0,3,0,0,1,0,1,1,4,0,0,7,1,1,23,0.174,27,96,0,0,0
비야누에바,한화,2017년 09월 06일,1,0,11.25,0.33,1.324,2.5,0,3,0,1,1,0,0,5,7,0,0,4,5,1,17,0.412,20,71,0,0,2
비야누에바,한화,2017년 09월 13일,3,1,11.81,7,1.217,2.63,0,1,0,7,1,0,0,9,13,0,0,5.1,7,1,28,0.464,31,114,1,0,1
비야누에바,한화,2017년 09월 28일,2,0,2.7,4,0.368,0.6,0,1,0,4,1,0,0,3,3,0,0,6.2,2,1,24,0.125,25,89,0,0,0
서균,한화,2017년 07월 04일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
서균,한화,2017년 07월 05일,1,0,13.5,,1.5,3,0,0,0,4,0,0,0,2,4,0,0,1.1,2,1,8,0.5,8,42,0,0,1
서균,한화,2017년 09월 01일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0
서균,한화,2017년 09월 08일,0,0,0,1,0.25,0.75,0,1,0,1,0,0,0,0,0,0,0,1.1,0,1,3,0,5,22,0,0,0
서균,한화,2017년 09월 10일,0,0,9,,1.25,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,4,0.25,4,11,0,0,1
서균,한화,2017년 09월 13일,0,0,0,,0.333,0.6,0,0,0,0,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,23,0,0,0
서균,한화,2017년 09월 17일,0,0,0,,0.333,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,2,0,3,17,0,0,0
서균,한화,2017년 09월 26일,0,0,3.38,,0.522,0.75,0,0,1,1,0,0,0,1,2,0,0,2.2,1,1,9,0.222,10,36,0,0,0
서균,한화,2017년 09월 29일,2,0,18,,1.429,4,0,0,0,0,0,0,0,2,4,0,0,1,2,1,7,0.571,7,20,0,0,0
서재응,KIA,2015년 04월 25일,3,0,3.38,3,0.768,1.5,0,1,0,3,1,0,0,2,7,0,0,5.1,2,1,23,0.304,24,74,0,0,0
서재응,KIA,2015년 05월 02일,0,0,1.69,,0.583,0.75,0,0,2,2,1,0,0,1,4,0,0,5.1,1,1,16,0.25,20,76,0,0,0
서재응,KIA,2015년 05월 09일,0,0,10.8,,1.536,3.6,0,0,1,1,1,0,0,2,6,0,0,1.2,2,1,10,0.6,11,42,0,0,1
서재응,KIA,2015년 06월 02일,0,0,1.29,2,0.481,0.57,0,1,1,2,1,0,1,1,3,0,0,7,1,1,22,0.136,24,82,0,0,1
서재응,KIA,2015년 06월 18일,1,0,1.5,5,0.67,1,0,1,0,5,1,0,0,1,5,0,0,6,1,1,22,0.227,23,91,0,0,1
서재응,KIA,2015년 06월 24일,2,2,10.8,0,1.377,2.4,0,3,1,0,1,0,0,6,9,0,0,5,6,1,21,0.429,25,97,1,0,1
서재응,KIA,2015년 07월 05일,1,0,10.38,1,1.029,2.08,0,1,0,1,1,0,0,5,8,0,0,4.1,5,1,20,0.4,21,66,1,0,1
서재응,KIA,2015년 07월 11일,2,0,10.8,,1.5,3,0,0,0,1,1,0,0,3,5,0,0,1.2,2,1,8,0.625,10,31,1,0,0
서재응,KIA,2015년 08월 17일,1,0,4.91,1,0.829,1.64,0,1,0,1,1,0,0,2,5,0,0,3.2,2,1,14,0.357,16,63,1,0,0
서진용,SK,2015년 05월 13일,1,0,9,,1.111,1.5,0,0,0,3,0,0,0,2,3,0,0,2,2,1,9,0.333,9,34,0,0,1
서진용,SK,2015년 05월 17일,0,0,0,,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,1,6,0,6,29,0,0,0
서진용,SK,2015년 05월 21일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,2,0,0,2,0,1,8,0.25,8,25,0,0,0
서진용,SK,2015년 05월 23일,2,0,20.25,,1.143,2.25,0,0,0,1,0,0,0,3,3,0,0,1.1,3,1,7,0.429,8,19,0,0,0
서진용,SK,2015년 05월 26일,0,0,20.25,1,1.262,2.25,0,1,0,1,0,0,0,3,2,0,0,1.1,3,1,6,0.333,7,31,0,0,1
서진용,SK,2015년 05월 28일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,14,0,0,0
서진용,SK,2015년 05월 30일,0,0,0,,0.5,1,0,0,0,2,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0
서진용,SK,2015년 06월 02일,0,0,0,,1,2.25,0,0,0,1,0,0,0,0,3,0,0,1.1,0,1,6,0.5,6,17,0,0,0
서진용,SK,2015년 06월 03일,1,0,0,0,1,2.25,1,2,0,0,0,0,0,0,1,0,0,1.1,0,1,4,0.25,7,28,0,0,0
서진용,SK,2015년 06월 10일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,18,0,0,0
서진용,SK,2015년 06월 16일,0,0,9,2,1.333,1.5,0,1,0,2,0,0,0,2,2,0,0,2,2,1,8,0.25,9,39,0,0,2
서진용,SK,2015년 06월 18일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,11,0,0,0
서진용,SK,2015년 06월 19일,1,0,5.4,1,0.619,1.2,0,1,0,1,0,0,0,1,1,0,0,1.2,1,1,6,0.167,7,32,0,0,0
서진용,SK,2016년 07월 26일,0,0,18,2,1.5,3,0,1,0,2,0,0,0,2,2,0,0,1,2,1,5,0.4,6,24,0,0,1
서진용,SK,2016년 07월 28일,0,0,0,3,0.2,1,0,1,0,3,0,0,0,0,0,0,0,1,0,1,4,0,5,21,0,0,0
서진용,SK,2016년 07월 30일,0,0,0,0,0.143,0.5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,6,0,7,25,0,0,0
서진용,SK,2016년 08월 04일,0,0,0,,0.333,0.6,0,0,0,2,0,0,0,0,1,0,0,1.2,0,1,6,0.167,6,16,0,0,0
서진용,SK,2016년 08월 16일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,10,0,0,0
서진용,SK,2016년 08월 18일,0,0,4.5,,0.714,0.5,0,0,0,3,0,0,0,1,1,0,0,2,1,1,7,0.143,7,24,0,0,1
서진용,SK,2016년 08월 23일,0,0,0,,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,4,0,4,17,0,0,0
서진용,SK,2016년 08월 27일,0,0,0,,0.25,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,3,0,4,17,0,0,0
서진용,SK,2016년 08월 30일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,8,0,0,0
서진용,SK,2016년 08월 31일,0,0,0,,0.222,0.38,0,0,0,2,0,0,0,0,1,0,0,2.2,0,1,9,0.111,9,26,0,0,0
서진용,SK,2016년 09월 02일,0,0,0,,1,2,0,0,0,0,0,0,0,0,2,0,0,1,0,1,4,0.5,4,23,0,0,0
서진용,SK,2016년 09월 03일,0,0,0,,0.5,1,0,0,0,3,0,0,0,0,1,0,0,1,0,1,4,0.25,4,17,0,0,0
서진용,SK,2016년 09월 07일,0,0,0,2,0.4,1,0,1,1,2,0,0,0,0,0,0,0,1,0,1,3,0,5,17,0,0,0
서진용,SK,2016년 09월 11일,0,0,9,2,0.9,3,1,1,0,2,0,0,0,1,2,0,0,1,1,1,5,0.4,6,30,0,0,0
서진용,SK,2016년 09월 18일,0,0,5.4,1,0.819,2.4,0,1,0,1,0,0,0,2,3,0,0,1.2,1,1,8,0.375,9,31,0,0,0
서진용,SK,2016년 09월 25일,1,0,18,,1.6,2,0,0,0,0,0,0,0,2,2,0,0,1,2,1,5,0.4,5,12,0,0,1
서진용,SK,2016년 10월 06일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,16,0,0,0
서진용,SK,2017년 04월 01일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0
서진용,SK,2017년 04월 09일,0,0,0,,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,3,0,3,8,0,0,0
서진용,SK,2017년 04월 12일,0,0,9,,1,3,0,0,0,2,0,0,0,1,3,0,0,1,1,1,6,0.5,6,30,0,0,0
서진용,SK,2017년 04월 13일,0,0,9,1,1.4,2,0,1,0,1,0,0,1,1,1,0,0,1,1,1,4,0.25,5,20,0,0,1
서진용,SK,2017년 04월 16일,0,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,0,3,11,0,0,0
서진용,SK,2017년 04월 18일,0,0,0,,0.5,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,4,0.25,4,23,0,0,0
서진용,SK,2017년 04월 19일,0,0,0,,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
서진용,SK,2017년 04월 21일,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,9,0,0,0
서진용,SK,2017년 04월 22일,0,0,0,1,0.25,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,3,0,4,15,0,0,0
서진용,SK,2017년 04월 27일,0,0,0,,0.5,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,13,0,0,0
서진용,SK,2017년 05월 02일,0,0,18,1,1.267,4,0,1,0,1,0,0,0,2,3,0,0,1,2,1,5,0.6,7,23,1,0,0
서진용,SK,2017년 05월 04일,0,0,9,2,0.65,2,0,1,0,2,0,0,0,1,1,0,0,1,1,1,4,0.25,5,15,0,0,0
서진용,SK,2017년 05월 07일,0,0,0,3,0.522,1.13,0,1,0,3,0,0,0,0,2,0,0,2.2,0,1,9,0.222,10,41,0,0,0
서진용,SK,2017년 05월 12일,1,0,0,,0.75,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,4,0.25,4,16,0,0,0
서진용,SK,2017년 05월 13일,0,0,18,,1.5,3,0,0,0,0,0,0,0,2,3,0,0,1,2,1,6,0.5,6,16,0,0,1
서진용,SK,2017년 05월 28일,0,0,0,2,1.071,3,0,1,0,2,0,0,0,0,3,0,0,1.1,0,1,6,0.5,7,32,0,0,0
서진용,SK,2017년 05월 30일,0,0,0,,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,3,0,3,15,0,0,0
서진용,SK,2017년 06월 07일,2,0,6.75,,1,1.5,0,0,0,2,0,0,0,1,2,0,0,1.1,1,1,6,0.333,6,24,0,0,0
서진용,SK,2017년 06월 11일,0,0,0,0,0.143,0.5,0,1,0,0,0,0,0,0,0,0,0,2,0,1,6,0,7,31,0,0,0
